split_idx,level,model,bucket_idx,bucket_low,bucket_high,n,mean_pred,mean_true,abs_gap
0,attempt,route_intercept,9,0.9,1.0,0,,,
0,attempt,route_intercept_len,0,0.0,0.1,0,,,
0,attempt,route_intercept_len,1,0.1,0.2,23,0.18007419094492877,0.043478260869565216,0.13659593007536355
0,attempt,route_intercept_len,2,0.2,0.30000000000000004,35,0.2444163606843834,0.2571428571428571,0.012726496458473707
0,attempt,route_intercept_len,3,0.30000000000000004,0.4,63,0.35142493111923745,0.2698412698412698,0.08158366127796762
0,attempt,route_intercept_len,4,0.4,0.5,46,0.44846363939929346,0.5652173913043478,0.11675375190505433
0,attempt,route_intercept_len,5,0.5,0.6000000000000001,49,0.5427222008840273,0.8163265306122449,0.2736043297282176
0,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,65,0.6686975559653081,0.8,0.13130244403469193
0,attempt,route_intercept_len,7,0.7000000000000001,0.8,15,0.7100542841326507,0.8,0.08994571586734934
0,attempt,route_intercept_len,8,0.8,0.9,0,,,
0,attempt,route_intercept_len,9,0.9,1.0,0,,,
0,best_seen_state,raw_state_score,0,0.0,0.1,13,0.03950011816162329,0.0,0.03950011816162329
0,best_seen_state,raw_state_score,1,0.1,0.2,6,0.18118836482365927,0.5,0.3188116351763407
0,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,7,0.2622100157397134,0.0,0.2622100157397134
0,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,17,0.35560422259218555,0.11764705882352941,0.23795716376865614
0,best_seen_state,raw_state_score,4,0.4,0.5,28,0.4421053709728377,0.32142857142857145,0.12067679954426624
0,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,28,0.542287358215877,0.4642857142857143,0.07800164393016273
0,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,25,0.6434032893180848,0.76,0.11659671068191524
0,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,32,0.7473521884530783,0.78125,0.03389781154692173
0,best_seen_state,raw_state_score,8,0.8,0.9,13,0.8504356329257672,0.7692307692307693,0.08120486369499791
0,best_seen_state,raw_state_score,9,0.9,1.0,53,0.9561996055099199,0.7735849056603774,0.18261469984954248
0,best_seen_state,state_score,0,0.0,0.1,0,,,
0,best_seen_state,state_score,1,0.1,0.2,0,,,
0,best_seen_state,state_score,2,0.2,0.30000000000000004,23,0.24199256387702364,0.13043478260869565,0.111557781268328
0,best_seen_state,state_score,3,0.30000000000000004,0.4,41,0.35732743478101614,0.2682926829268293,0.08903475185418686
0,best_seen_state,state_score,4,0.4,0.5,53,0.44390439386930064,0.5471698113207547,0.10326541745145407
0,best_seen_state,state_score,5,0.5,0.6000000000000001,47,0.5393501862612937,0.7446808510638298,0.20533066480253603
0,best_seen_state,state_score,6,0.6000000000000001,0.7000000000000001,58,0.6377968408324928,0.7586206896551724,0.1208238488226796
0,best_seen_state,state_score,7,0.7000000000000001,0.8,0,,,
0,best_seen_state,state_score,8,0.8,0.9,0,,,
0,best_seen_state,state_score,9,0.9,1.0,0,,,
0,best_seen_state,state_score_n,0,0.0,0.1,0,,,
0,best_seen_state,state_score_n,1,0.1,0.2,4,0.1937967550630946,0.0,0.1937967550630946
0,best_seen_state,state_score_n,2,0.2,0.30000000000000004,19,0.24731579874451948,0.15789473684210525,0.08942106190241422
0,best_seen_state,state_score_n,3,0.30000000000000004,0.4,48,0.3573346853763348,0.25,0.10733468537633478
0,best_seen_state,state_score_n,4,0.4,0.5,46,0.44830127371228795,0.5217391304347826,0.07343785672249464
0,best_seen_state,state_score_n,5,0.5,0.6000000000000001,49,0.540049344092244,0.8163265306122449,0.2762771865200009
0,best_seen_state,state_score_n,6,0.6000000000000001,0.7000000000000001,56,0.6433208999490024,0.7678571428571429,0.12453624290814047
0,best_seen_state,state_score_n,7,0.7000000000000001,0.8,0,,,
0,best_seen_state,state_score_n,8,0.8,0.9,0,,,
0,best_seen_state,state_score_n,9,0.9,1.0,0,,,
0,best_seen_state,state_full,0,0.0,0.1,0,,,
0,best_seen_state,state_full,1,0.1,0.2,24,0.15494625790246805,0.08333333333333333,0.07161292456913472
0,best_seen_state,state_full,2,0.2,0.30000000000000004,25,0.253962774762741,0.28,0.026037225237259043
0,best_seen_state,state_full,3,0.30000000000000004,0.4,44,0.3454080968668473,0.29545454545454547,0.049953551412301844
0,best_seen_state,state_full,4,0.4,0.5,31,0.4522648550435898,0.5806451612903226,0.1283803062467328
0,best_seen_state,state_full,5,0.5,0.6000000000000001,29,0.5598745749094145,0.896551724137931,0.33667714922851655
0,best_seen_state,state_full,6,0.6000000000000001,0.7000000000000001,18,0.6390823659903658,0.8888888888888888,0.249806522898523
0,best_seen_state,state_full,7,0.7000000000000001,0.8,51,0.7575550540302302,0.7843137254901961,0.02675867145996591
0,best_seen_state,state_full,8,0.8,0.9,0,,,
0,best_seen_state,state_full,9,0.9,1.0,0,,,
1,attempt,raw_score,0,0.0,0.1,33,0.034503025030999473,0.06060606060606061,0.026103035575061134
1,attempt,raw_score,1,0.1,0.2,10,0.16496705263853073,0.4,0.2350329473614693
1,attempt,raw_score,2,0.2,0.30000000000000004,14,0.2531712033918926,0.21428571428571427,0.03888548910617831
1,attempt,raw_score,3,0.30000000000000004,0.4,27,0.33841783912093554,0.2222222222222222,0.11619561689871333
1,attempt,raw_score,4,0.4,0.5,32,0.4539661156013608,0.375,0.0789661156013608
1,attempt,raw_score,5,0.5,0.6000000000000001,38,0.5503667294979095,0.3684210526315789,0.18194567686633062
1,attempt,raw_score,6,0.6000000000000001,0.7000000000000001,38,0.649693278889907,0.7894736842105263,0.1397804053206193
1,attempt,raw_score,7,0.7000000000000001,0.8,34,0.7500896997311536,0.7058823529411765,0.044207346789977064
1,attempt,raw_score,8,0.8,0.9,21,0.857669038431985,0.6666666666666666,0.19100237176531842
1,attempt,raw_score,9,0.9,1.0,49,0.9484682703504757,0.8163265306122449,0.13214173973823073
1,attempt,global,0,0.0,0.1,0,,,
1,attempt,global,1,0.1,0.2,0,,,
1,attempt,global,2,0.2,0.30000000000000004,43,0.24053443644005085,0.13953488372093023,0.10099955271912062
1,attempt,global,3,0.30000000000000004,0.4,40,0.35214170678623713,0.225,0.12714170678623712
1,attempt,global,4,0.4,0.5,65,0.4535726382976065,0.36923076923076925,0.08434186906683727
1,attempt,global,5,0.5,0.6000000000000001,67,0.5524324981960071,0.7164179104477612,0.163985412251754
1,attempt,global,6,0.6000000000000001,0.7000000000000001,63,0.663502414780482,0.746031746031746,0.08252933125126405
1,attempt,global,7,0.7000000000000001,0.8,18,0.7025005517046083,0.8333333333333334,0.13083278162872503
1,attempt,global,8,0.8,0.9,0,,,
1,attempt,global,9,0.9,1.0,0,,,
1,attempt,global_len,0,0.0,0.1,0,,,
1,attempt,global_len,1,0.1,0.2,17,0.18736584227687308,0.0,0.18736584227687308
1,attempt,global_len,2,0.2,0.30000000000000004,34,0.24291890784392464,0.17647058823529413,0.06644831960863051
1,attempt,global_len,3,0.30000000000000004,0.4,44,0.3482832033491905,0.3409090909090909,0.007374112440099612
1,attempt,global_len,4,0.4,0.5,59,0.45299801700814296,0.3389830508474576,0.11401496616068535
1,attempt,global_len,5,0.5,0.6000000000000001,54,0.5461201457848498,0.7777777777777778,0.231657631992928
1,attempt,global_len,6,0.6000000000000001,0.7000000000000001,55,0.650548289525812,0.6727272727272727,0.022178983201460722
1,attempt,global_len,7,0.7000000000000001,0.8,33,0.7165913074582118,0.8787878787878788,0.16219657132966703
1,attempt,global_len,8,0.8,0.9,0,,,
1,attempt,global_len,9,0.9,1.0,0,,,
1,attempt,route_intercept,0,0.0,0.1,0,,,
1,attempt,route_intercept,1,0.1,0.2,0,,,
1,attempt,route_intercept,2,0.2,0.30000000000000004,41,0.23660893822824847,0.12195121951219512,0.11465771871605335
1,attempt,route_intercept,3,0.30000000000000004,0.4,44,0.3537654814222742,0.25,0.10376548142227421
1,attempt,route_intercept,4,0.4,0.5,59,0.4535513477123096,0.3728813559322034,0.0806699917801062
1,attempt,route_intercept,5,0.5,0.6000000000000001,71,0.5490726959038578,0.6901408450704225,0.14106814916656474
1,attempt,route_intercept,6,0.6000000000000001,0.7000000000000001,66,0.661531158485819,0.7575757575757576,0.09604459908993856
1,attempt,route_intercept,7,0.7000000000000001,0.8,15,0.714905868438042,0.8,0.085094131561958
1,attempt,route_intercept,8,0.8,0.9,0,,,
1,attempt,route_intercept,9,0.9,1.0,0,,,
1,attempt,route_intercept_len,0,0.0,0.1,0,,,
1,attempt,route_intercept_len,1,0.1,0.2,18,0.18368192357747307,0.0,0.18368192357747307
1,attempt,route_intercept_len,2,0.2,0.30000000000000004,33,0.243906612325854,0.15151515151515152,0.09239146081070249
1,attempt,route_intercept_len,3,0.30000000000000004,0.4,45,0.3506462505415916,0.3333333333333333,0.017312917208258283
1,attempt,route_intercept_len,4,0.4,0.5,53,0.4516259481134418,0.37735849056603776,0.07426745754740405
1,attempt,route_intercept_len,5,0.5,0.6000000000000001,64,0.5470038345641632,0.71875,0.17174616543583676
1,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,52,0.6529850174088618,0.6923076923076923,0.039322674898830456
1,attempt,route_intercept_len,7,0.7000000000000001,0.8,31,0.7213679729927555,0.8709677419354839,0.14959976894272842
1,attempt,route_intercept_len,8,0.8,0.9,0,,,
1,attempt,route_intercept_len,9,0.9,1.0,0,,,
1,best_seen_state,raw_state_score,0,0.0,0.1,8,0.03124188957735896,0.0,0.03124188957735896
1,best_seen_state,raw_state_score,1,0.1,0.2,3,0.16841040551662445,0.0,0.16841040551662445
1,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,11,0.2597171257842671,0.2727272727272727,0.013010146943005618
1,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,12,0.35768771916627884,0.0,0.35768771916627884
1,best_seen_state,raw_state_score,4,0.4,0.5,26,0.4392136541696695,0.4230769230769231,0.016136731092746437
1,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,27,0.5557220776875814,0.07407407407407407,0.48164800361350735
1,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,34,0.6490678664516,0.7352941176470589,0.0862262511954589
1,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,42,0.751948356628418,0.7619047619047619,0.009956405276343894
1,best_seen_state,raw_state_score,8,0.8,0.9,15,0.8652333855628968,0.6,0.2652333855628968
1,best_seen_state,raw_state_score,9,0.9,1.0,44,0.9443895762616937,0.7954545454545454,0.14893503080714832
1,best_seen_state,state_score,0,0.0,0.1,0,,,
1,best_seen_state,state_score,1,0.1,0.2,0,,,
1,best_seen_state,state_score,2,0.2,0.30000000000000004,11,0.23425767125468322,0.0,0.23425767125468322
1,best_seen_state,state_score,3,0.30000000000000004,0.4,38,0.36209822669141795,0.34210526315789475,0.0199929635335232
1,best_seen_state,state_score,4,0.4,0.5,40,0.4584727681805547,0.1,0.35847276818055474
1,best_seen_state,state_score,5,0.5,0.6000000000000001,72,0.5513689008594594,0.75,0.19863109914054056
1,best_seen_state,state_score,6,0.6000000000000001,0.7000000000000001,61,0.6623449030838723,0.7540983606557377,0.09175345757186537
1,best_seen_state,state_score,7,0.7000000000000001,0.8,0,,,
1,best_seen_state,state_score,8,0.8,0.9,0,,,
1,best_seen_state,state_score,9,0.9,1.0,0,,,
1,best_seen_state,state_score_n,0,0.0,0.1,0,,,
1,best_seen_state,state_score_n,1,0.1,0.2,0,,,
1,best_seen_state,state_score_n,2,0.2,0.30000000000000004,14,0.24929444398758863,0.14285714285714285,0.10643730113044578
1,best_seen_state,state_score_n,3,0.30000000000000004,0.4,32,0.3580101779415741,0.21875,0.13926017794157408
1,best_seen_state,state_score_n,4,0.4,0.5,43,0.44787344140786983,0.2558139534883721,0.19205948791949773
1,best_seen_state,state_score_n,5,0.5,0.6000000000000001,65,0.5456420068181831,0.7076923076923077,0.16205030087412464
1,best_seen_state,state_score_n,6,0.6000000000000001,0.7000000000000001,60,0.6524514483490573,0.75,0.09754855165094267
1,best_seen_state,state_score_n,7,0.7000000000000001,0.8,8,0.7133922071932128,0.75,0.036607792806787165
1,best_seen_state,state_score_n,8,0.8,0.9,0,,,
1,best_seen_state,state_score_n,9,0.9,1.0,0,,,
1,best_seen_state,state_full,0,0.0,0.1,0,,,
1,best_seen_state,state_full,1,0.1,0.2,14,0.15642925548254963,0.0,0.15642925548254963
1,best_seen_state,state_full,2,0.2,0.30000000000000004,28,0.2550639464090461,0.2857142857142857,0.030650339305239582
1,best_seen_state,state_full,3,0.30000000000000004,0.4,41,0.353204136093541,0.3170731707317073,0.03613096536183369
1,best_seen_state,state_full,4,0.4,0.5,28,0.45073826163010866,0.4642857142857143,0.01354745265560564
1,best_seen_state,state_full,5,0.5,0.6000000000000001,32,0.5562312418831235,0.6875,0.13126875811687655
1,best_seen_state,state_full,6,0.6000000000000001,0.7000000000000001,37,0.6521233073126684,0.7297297297297297,0.07760642241706128
1,best_seen_state,state_full,7,0.7000000000000001,0.8,37,0.7595164268115765,0.7837837837837838,0.024267356972207277
1,best_seen_state,state_full,8,0.8,0.9,5,0.8098270769171542,1.0,0.19017292308284584
1,best_seen_state,state_full,9,0.9,1.0,0,,,
2,attempt,raw_score,0,0.0,0.1,39,0.03192881361032144,0.0,0.03192881361032144
2,attempt,raw_score,1,0.1,0.2,15,0.1627728372812271,0.4666666666666667,0.3038938293854396
2,attempt,raw_score,2,0.2,0.30000000000000004,20,0.260446110367775,0.25,0.010446110367774986
2,attempt,raw_score,3,0.30000000000000004,0.4,23,0.3435179422730985,0.2608695652173913,0.08264837705570721
2,attempt,raw_score,4,0.4,0.5,33,0.45486283573237335,0.3333333333333333,0.12152950239904003
2,attempt,raw_score,5,0.5,0.6000000000000001,36,0.5510735760132471,0.5,0.051073576013247135
2,attempt,raw_score,6,0.6000000000000001,0.7000000000000001,24,0.6544277146458626,0.6666666666666666,0.01223895202080405
2,attempt,raw_score,7,0.7000000000000001,0.8,23,0.7414722002070883,0.7391304347826086,0.0023417654244796138
2,attempt,raw_score,8,0.8,0.9,17,0.8641116303556106,0.7647058823529411,0.09940574800266944
2,attempt,raw_score,9,0.9,1.0,66,0.9529287345481642,0.7878787878787878,0.16504994666937634
2,attempt,global,0,0.0,0.1,0,,,
2,attempt,global,1,0.1,0.2,0,,,
2,attempt,global,2,0.2,0.30000000000000004,43,0.2548939013296205,0.046511627906976744,0.20838227342264373
2,attempt,global,3,0.30000000000000004,0.4,46,0.348921845335111,0.30434782608695654,0.04457401924815446
2,attempt,global,4,0.4,0.5,62,0.4524800115253325,0.3709677419354839,0.08151226958984864
2,attempt,global,5,0.5,0.6000000000000001,55,0.5459084341545398,0.6363636363636364,0.09045520220909653
2,attempt,global,6,0.6000000000000001,0.7000000000000001,90,0.6761330861641692,0.7888888888888889,0.11275580272471963
2,attempt,global,7,0.7000000000000001,0.8,0,,,
2,attempt,global,8,0.8,0.9,0,,,
2,attempt,global,9,0.9,1.0,0,,,
2,attempt,global_len,0,0.0,0.1,0,,,
2,attempt,global_len,1,0.1,0.2,6,0.19478814600191596,0.0,0.19478814600191596
2,attempt,global_len,2,0.2,0.30000000000000004,48,0.24068533192700062,0.08333333333333333,0.15735199859366727
2,attempt,global_len,3,0.30000000000000004,0.4,47,0.3505962275709325,0.2978723404255319,0.052723887145400605
2,attempt,global_len,4,0.4,0.5,58,0.45364640553585395,0.43103448275862066,0.022611922777233284
2,attempt,global_len,5,0.5,0.6000000000000001,45,0.5471849900674227,0.6444444444444445,0.09725945437702177
2,attempt,global_len,6,0.6000000000000001,0.7000000000000001,45,0.6618474307206897,0.8,0.1381525692793103
2,attempt,global_len,7,0.7000000000000001,0.8,47,0.713837286690602,0.7872340425531915,0.07339675586258954
2,attempt,global_len,8,0.8,0.9,0,,,
2,attempt,global_len,9,0.9,1.0,0,,,
2,attempt,route_intercept,0,0.0,0.1,0,,,
2,attempt,route_intercept,1,0.1,0.2,0,,,
2,attempt,route_intercept,2,0.2,0.30000000000000004,44,0.2557256306382942,0.06818181818181818,0.187543812456476
2,attempt,route_intercept,3,0.30000000000000004,0.4,45,0.3501900000795578,0.28888888888888886,0.061301111190668944
2,attempt,route_intercept,4,0.4,0.5,63,0.45379832019787825,0.38095238095238093,0.07284593924549732
2,attempt,route_intercept,5,0.5,0.6000000000000001,53,0.5457312470177315,0.6415094339622641,0.09577818694453266
2,attempt,route_intercept,6,0.6000000000000001,0.7000000000000001,91,0.6752954670545149,0.7802197802197802,0.10492431316526529
2,attempt,route_intercept,7,0.7000000000000001,0.8,0,,,
2,attempt,route_intercept,8,0.8,0.9,0,,,
2,attempt,route_intercept,9,0.9,1.0,0,,,
2,attempt,route_intercept_len,0,0.0,0.1,0,,,
2,attempt,route_intercept_len,1,0.1,0.2,8,0.19449753427116284,0.0,0.19449753427116284
2,attempt,route_intercept_len,2,0.2,0.30000000000000004,45,0.2406329695752766,0.06666666666666667,0.17396630290860993
2,attempt,route_intercept_len,3,0.30000000000000004,0.4,49,0.35082001520906064,0.30612244897959184,0.0446975662294688
2,attempt,route_intercept_len,4,0.4,0.5,58,0.45622955594884773,0.4482758620689655,0.007953693879882207
2,attempt,route_intercept_len,5,0.5,0.6000000000000001,43,0.5470520055811162,0.6511627906976745,0.10411078511655825
2,attempt,route_intercept_len,6,0.6000000000000001,0.7000000000000001,46,0.6603906433516368,0.7608695652173914,0.10047892186575458
2,attempt,route_intercept_len,7,0.7000000000000001,0.8,47,0.713769963139822,0.8085106382978723,0.09474067515805029
2,attempt,route_intercept_len,8,0.8,0.9,0,,,
2,attempt,route_intercept_len,9,0.9,1.0,0,,,
2,best_seen_state,raw_state_score,0,0.0,0.1,16,0.02939918276388198,0.0,0.02939918276388198
2,best_seen_state,raw_state_score,1,0.1,0.2,9,0.17056083016925389,0.3333333333333333,0.16277250316407943
2,best_seen_state,raw_state_score,2,0.2,0.30000000000000004,12,0.2676422869165738,0.3333333333333333,0.06569104641675949
2,best_seen_state,raw_state_score,3,0.30000000000000004,0.4,16,0.3491754699498415,0.125,0.2241754699498415
2,best_seen_state,raw_state_score,4,0.4,0.5,22,0.44490817324681714,0.09090909090909091,0.35399908233772626
2,best_seen_state,raw_state_score,5,0.5,0.6000000000000001,34,0.5549054338651545,0.4117647058823529,0.14314072798280153
2,best_seen_state,raw_state_score,6,0.6000000000000001,0.7000000000000001,21,0.6517794671512785,0.7619047619047619,0.11012529475348332
2,best_seen_state,raw_state_score,7,0.7000000000000001,0.8,23,0.736814128315967,0.7391304347826086,0.0023163064666416044
2,best_seen_state,raw_state_score,8,0.8,0.9,13,0.8739089323924139,0.6923076923076923,0.18160124008472156
2,best_seen_state,raw_state_score,9,0.9,1.0,56,0.9523987865873745,0.7857142857142857,0.16668450087308884
2,best_seen_state,state_score,0,0.0,0.1,0,,,
2,best_seen_state,state_score,1,0.1,0.2,0,,,
2,best_seen_state,state_score,2,0.2,0.30000000000000004,16,0.259729019449112,0.0,0.259729019449112
2,best_seen_state,state_score,3,0.30000000000000004,0.4,31,0.3523233040771583,0.25806451612903225,0.09425878794812603
2,best_seen_state,state_score,4,0.4,0.5,57,0.4562423500380841,0.2631578947368421,0.19308445530124202
2,best_seen_state,state_score,5,0.5,0.6000000000000001,49,0.5482223818663654,0.7142857142857143,0.1660633324193489
2,best_seen_state,state_score,6,0.6000000000000001,0.7000000000000001,69,0.6612717162313289,0.7681159420289855,0.10684422579765662
2,best_seen_state,state_score,7,0.7000000000000001,0.8,0,,,
2,best_seen_state,state_score,8,0.8,0.9,0,,,
2,best_seen_state,state_score,9,0.9,1.0,0,,,
2,best_seen_state,state_score_n,0,0.0,0.1,0,,,
2,best_seen_state,state_score_n,1,0.1,0.2,0,,,
2,best_seen_state,state_score_n,2,0.2,0.30000000000000004,18,0.2641654730978434,0.05555555555555555,0.20860991754228783
2,best_seen_state,state_score_n,3,0.30000000000000004,0.4,35,0.35919388118984535,0.2,0.15919388118984534
2,best_seen_state,state_score_n,4,0.4,0.5,50,0.4555995829137051,0.28,0.1755995829137051
2,best_seen_state,state_score_n,5,0.5,0.6000000000000001,48,0.5428621737296074,0.6875,0.14463782627039257
2,best_seen_state,state_score_n,6,0.6000000000000001,0.7000000000000001,71,0.6621265825716022,0.7887323943661971,0.12660581179459496
2,best_seen_state,state_score_n,7,0.7000000000000001,0.8,0,,,
2,best_seen_state,state_score_n,8,0.8,0.9,0,,,
2,best_seen_state,state_score_n,9,0.9,1.0,0,,,
2,best_seen_state,state_full,0,0.0,0.1,0,,,
2,best_seen_state,state_full,1,0.1,0.2,19,0.1669283423259903,0.0,0.1669283423259903
2,best_seen_state,state_full,2,0.2,0.30000000000000004,24,0.2514802680015813,0.20833333333333334,0.043146934668247955
2,best_seen_state,state_full,3,0.30000000000000004,0.4,36,0.3505836249950598,0.16666666666666666,0.18391695832839314
2,best_seen_state,state_full,4,0.4,0.5,35,0.449775316179659,0.42857142857142855,0.021203887608230443
2,best_seen_state,state_full,5,0.5,0.6000000000000001,35,0.5514696337352235,0.7142857142857143,0.1628160805504908
2,best_seen_state,state_full,6,0.6000000000000001,0.7000000000000001,15,0.6487267996542825,0.9333333333333333,0.28460653367905087
2,best_seen_state,state_full,7,0.7000000000000001,0.8,58,0.7566880810098991,0.7931034482758621,0.03641536726596295
2,best_seen_state,state_full,8,0.8,0.9,0,,,
2,best_seen_state,state_full,9,0.9,1.0,0,,,
3,attempt,raw_score,0,0.0,0.1,32,0.03266171284485608,0.03125,0.0014117128448560834
3,attempt,raw_score,1,0.1,0.2,15,0.17031410932540894,0.4,0.22968589067459108
3,attempt,raw_score,2,0.2,0.30000000000000004,15,0.2496452122926712,0.3333333333333333,0.08368812104066212
3,attempt,raw_score,3,0.30000000000000004,0.4,31,0.3372949198369057,0.25806451612903225,0.07923040370787343
3,attempt,raw_score,4,0.4,0.5,31,0.45174602154762517,0.3870967741935484,0.06464924735407679
3,attempt,raw_score,5,0.5,0.6000000000000001,40,0.5409483343362809,0.35,0.1909483343362809
3,attempt,raw_score,6,0.6000000000000001,0.7000000000000001,30,0.6487073461214702,0.7333333333333333,0.0846259872118631
3,attempt,raw_score,7,0.7000000000000001,0.8,32,0.7407684158533812,0.75,0.009231584146618843
3,attempt,raw_score,8,0.8,0.9,20,0.8479430556297303,0.8,0.047943055629730225
3,attempt,raw_score,9,0.9,1.0,50,0.9498696577548981,0.88,0.06986965775489806
3,attempt,global,0,0.0,0.1,0,,,
3,attempt,global,1,0.1,0.2,0,,,
3,attempt,global,2,0.2,0.30000000000000004,48,0.24591256722807908,0.14583333333333334,0.10007923389474574
3,attempt,global,3,0.30000000000000004,0.4,54,0.3536528539795152,0.3333333333333333,0.020319520646181866
3,attempt,global,4,0.4,0.5,66,0.44909374166358207,0.36363636363636365,0.08545737802721842
3,attempt,global,5,0.5,0.6000000000000001,61,0.5461063842629864,0.7540983606557377,0.20799197639275124
3,attempt,global,6,0.6000000000000001,0.7000000000000001,67,0.654864339229109,0.8507462686567164,0.1958819294276074
3,attempt,global,7,0.7000000000000001,0.8,0,,,
3,attempt,global,8,0.8,0.9,0,,,
3,attempt,global,9,0.9,1.0,0,,,
3,attempt,global_len,0,0.0,0.1,0,,,
3,attempt,global_len,1,0.1,0.2,18,0.18281642772553497,0.0,0.18281642772553497
3,attempt,global_len,2,0.2,0.30000000000000004,43,0.24702398692520242,0.20930232558139536,0.037721661343807056
3,attempt,global_len,3,0.30000000000000004,0.4,51,0.34772492416571354,0.35294117647058826,0.005216252304874713
3,attempt,global_len,4,0.4,0.5,66,0.4472955909629307,0.42424242424242425,0.023053166720506446
3,attempt,global_len,5,0.5,0.6000000000000001,49,0.5436272454171222,0.7755102040816326,0.23188295866451047
3,attempt,global_len,6,0.6000000000000001,0.7000000000000001,62,0.6654109410800427,0.8387096774193549,0.17329873633931214
3,attempt,global_len,7,0.7000000000000001,0.8,7,0.7076444738258792,1.0,0.29235552617412075
3,attempt,global_len,8,0.8,0.9,0,,,
3,attempt,global_len,9,0.9,1.0,0,,,
3,attempt,route_intercept,0,0.0,0.1,0,,,
3,attempt,route_intercept,1,0.1,0.2,0,,,
3,attempt,route_intercept,2,0.2,0.30000000000000004,51,0.245832130705804,0.13725490196078433,0.10857722874501968
