tau,mean_reward,mean_cost,choose_20b,escalate_120b
-0.018798828125,0.38461538461538464,0.004603728409090909,259,27
-0.01861572265625,0.38461538461538464,0.004603728409090909,259,27
-0.0184326171875,0.38461538461538464,0.004603728409090909,259,27
-0.01837158203125,0.38461538461538464,0.004603728409090909,259,27
-0.018310546875,0.38461538461538464,0.004603728409090909,259,27
-0.0181884765625,0.38461538461538464,0.004603728409090909,259,27
-0.01806640625,0.38461538461538464,0.004603728409090909,259,27
-0.0179443359375,0.38461538461538464,0.004603728409090909,259,27
-0.017822265625,0.38461538461538464,0.004603728409090909,259,27
-0.0177001953125,0.38461538461538464,0.004603728409090909,259,27
-0.017578125,0.38461538461538464,0.004677435472027972,258,28
-0.0174560546875,0.38461538461538464,0.004677435472027972,258,28
-0.017333984375,0.38461538461538464,0.004677435472027972,258,28
-0.01690673828125,0.38461538461538464,0.004677435472027972,258,28
-0.0164794921875,0.38461538461538464,0.004677435472027972,258,28
-0.016357421875,0.38461538461538464,0.004677435472027972,258,28
-0.0162353515625,0.38461538461538464,0.004677435472027972,258,28
-0.01617431640625,0.38461538461538464,0.004677435472027972,258,28
-0.01611328125,0.38461538461538464,0.004677435472027972,258,28
-0.0159912109375,0.38461538461538464,0.004677435472027972,258,28
-0.015869140625,0.38461538461538464,0.004677435472027972,258,28
-0.0157470703125,0.38461538461538464,0.004677435472027972,258,28
-0.015625,0.38461538461538464,0.004677435472027972,258,28
-0.015533447265625,0.38461538461538464,0.004677435472027972,258,28
-0.01544189453125,0.38461538461538464,0.004677435472027972,258,28
-0.015380859375,0.38461538461538464,0.004677435472027972,258,28
-0.01531982421875,0.38461538461538464,0.004677435472027972,258,28
-0.015289306640625,0.38461538461538464,0.004677435472027972,258,28
-0.0152587890625,0.38461538461538464,0.004677435472027972,258,28
-0.015045166015625,0.3881118881118881,0.004701057534965035,257,29
-0.01483154296875,0.3881118881118881,0.004701057534965035,257,29
-0.014739990234375,0.3881118881118881,0.004701057534965035,257,29
-0.0146484375,0.3881118881118881,0.004701057534965035,257,29
-0.01458740234375,0.3881118881118881,0.004701057534965035,257,29
-0.0145263671875,0.3881118881118881,0.004701057534965035,257,29
-0.014495849609375,0.3881118881118881,0.004701057534965035,257,29
-0.01446533203125,0.3881118881118881,0.004701057534965035,257,29
-0.014129638671875,0.3881118881118881,0.0047702503321678325,256,30
-0.0137939453125,0.3881118881118881,0.004916613723776224,255,31
-0.01361083984375,0.3881118881118881,0.004937200332167832,254,32
-0.013427734375,0.3881118881118881,0.004937200332167832,254,32
-0.013397216796875,0.3881118881118881,0.004937200332167832,254,32
-0.01336669921875,0.3881118881118881,0.004937200332167832,254,32
-0.013336181640625,0.3881118881118881,0.004937200332167832,254,32
-0.0133056640625,0.3881118881118881,0.004937200332167832,254,32
-0.01324462890625,0.3881118881118881,0.004937200332167832,254,32
-0.01318359375,0.3881118881118881,0.004937200332167832,254,32
-0.01312255859375,0.3881118881118881,0.004937200332167832,254,32
-0.0130615234375,0.3881118881118881,0.004937200332167832,254,32
-0.012908935546875,0.3881118881118881,0.004937200332167832,254,32
-0.01275634765625,0.3881118881118881,0.004937200332167832,254,32
-0.01239013671875,0.3881118881118881,0.004937200332167832,254,32
-0.01202392578125,0.3881118881118881,0.004937200332167832,254,32
-0.011993408203125,0.3881118881118881,0.004937200332167832,254,32
-0.011962890625,0.3881118881118881,0.004937200332167832,254,32
-0.011810302734375,0.3881118881118881,0.004937200332167832,254,32
-0.01165771484375,0.3881118881118881,0.004937200332167832,254,32
-0.01153564453125,0.3881118881118881,0.004937200332167832,254,32
-0.01141357421875,0.3881118881118881,0.004988803059440559,253,33
-0.01123046875,0.3881118881118881,0.004988803059440559,253,33
-0.01104736328125,0.3881118881118881,0.004988803059440559,253,33
-0.010986328125,0.3881118881118881,0.004988803059440559,253,33
-0.01092529296875,0.3881118881118881,0.004988803059440559,253,33
-0.010833740234375,0.3881118881118881,0.004988803059440559,253,33
-0.0107421875,0.3881118881118881,0.004988803059440559,253,33
-0.010711669921875,0.3881118881118881,0.004988803059440559,253,33
-0.01068115234375,0.3881118881118881,0.004988803059440559,253,33
-0.010650634765625,0.3881118881118881,0.004988803059440559,253,33
-0.0106201171875,0.3881118881118881,0.004988803059440559,253,33
-0.010345458984375,0.3881118881118881,0.005007210367132867,252,34
-0.01007080078125,0.3881118881118881,0.005007210367132867,252,34
-0.010040283203125,0.3881118881118881,0.005007210367132867,252,34
-0.010009765625,0.3881118881118881,0.005007210367132867,252,34
-0.009979248046875,0.3881118881118881,0.005007210367132867,252,34
-0.00994873046875,0.3881118881118881,0.005007210367132867,252,34
-0.009918212890625,0.3881118881118881,0.005007210367132867,252,34
-0.0098876953125,0.3881118881118881,0.005007210367132867,252,34
-0.009857177734375,0.3881118881118881,0.005007210367132867,252,34
-0.00982666015625,0.3881118881118881,0.005007210367132867,252,34
-0.009368896484375,0.3881118881118881,0.005007210367132867,252,34
-0.0089111328125,0.3881118881118881,0.005082045996503496,251,35
-0.008697509765625,0.3881118881118881,0.005082045996503496,251,35
-0.00848388671875,0.3881118881118881,0.005082045996503496,251,35
-0.008453369140625,0.3881118881118881,0.005082045996503496,251,35
-0.0084228515625,0.3881118881118881,0.005082045996503496,251,35
-0.008392333984375,0.3881118881118881,0.005082045996503496,251,35
-0.00836181640625,0.3881118881118881,0.005082045996503496,251,35
-0.00823974609375,0.3881118881118881,0.005082045996503496,251,35
-0.00811767578125,0.3881118881118881,0.005130730017482517,250,36
-0.0079498291015625,0.3881118881118881,0.005130730017482517,250,36
-0.007781982421875,0.3881118881118881,0.005130730017482517,250,36
-0.0076446533203125,0.3881118881118881,0.005130730017482517,250,36
-0.00750732421875,0.3881118881118881,0.005130730017482517,250,36
-0.007354736328125,0.3881118881118881,0.005130730017482517,250,36
-0.0072021484375,0.3881118881118881,0.005130730017482517,250,36
-0.00689697265625,0.3881118881118881,0.005130730017482517,250,36
-0.006591796875,0.3881118881118881,0.005130730017482517,250,36
-0.0065460205078125,0.3881118881118881,0.005130730017482517,250,36
-0.006500244140625,0.3881118881118881,0.005130730017482517,250,36
-0.0064697265625,0.3881118881118881,0.005130730017482517,250,36
-0.006439208984375,0.3881118881118881,0.005130730017482517,250,36
-0.0062255859375,0.3881118881118881,0.005130730017482517,250,36
-0.006011962890625,0.3881118881118881,0.005130730017482517,250,36
-0.0059967041015625,0.3881118881118881,0.005130730017482517,250,36
-0.0059814453125,0.3881118881118881,0.005130730017482517,250,36
-0.005889892578125,0.3881118881118881,0.005130730017482517,250,36
-0.00579833984375,0.3881118881118881,0.005130730017482517,250,36
-0.0057830810546875,0.3881118881118881,0.005130730017482517,250,36
-0.005767822265625,0.3881118881118881,0.005130730017482517,250,36
-0.005645751953125,0.3881118881118881,0.0051832667307692305,249,37
-0.005523681640625,0.3881118881118881,0.0051832667307692305,249,37
-0.0055084228515625,0.3881118881118881,0.0051832667307692305,249,37
-0.0054931640625,0.3881118881118881,0.0051832667307692305,249,37
-0.0053863525390625,0.3881118881118881,0.0051832667307692305,249,37
-0.005279541015625,0.3881118881118881,0.0051832667307692305,249,37
-0.005157470703125,0.3881118881118881,0.0051832667307692305,249,37
-0.005035400390625,0.3881118881118881,0.0051832667307692305,249,37
-0.004852294921875,0.3881118881118881,0.0052209375,248,38
-0.004669189453125,0.3881118881118881,0.005244754143356643,247,39
-0.004486083984375,0.3881118881118881,0.005244754143356643,247,39
-0.004302978515625,0.3881118881118881,0.005244754143356643,247,39
-0.004180908203125,0.3916083916083916,0.005381972255244755,245,41
-0.004058837890625,0.3916083916083916,0.005381972255244755,245,41
-0.0039825439453125,0.3916083916083916,0.005381972255244755,245,41
-0.00390625,0.3916083916083916,0.005381972255244755,245,41
-0.00388336181640625,0.3916083916083916,0.005381972255244755,245,41
-0.0038604736328125,0.3916083916083916,0.005381972255244755,245,41
-0.00373077392578125,0.3916083916083916,0.005381972255244755,245,41
-0.00360107421875,0.3916083916083916,0.005381972255244755,245,41
-0.00350189208984375,0.3916083916083916,0.005381972255244755,245,41
-0.0034027099609375,0.3916083916083916,0.005381972255244755,245,41
-0.00334930419921875,0.3916083916083916,0.005381972255244755,245,41
-0.0032958984375,0.3916083916083916,0.005381972255244755,245,41
-0.0032501220703125,0.3916083916083916,0.005381972255244755,245,41
-0.003204345703125,0.3916083916083916,0.005381972255244755,245,41
-0.00310516357421875,0.3916083916083916,0.005381972255244755,245,41
-0.0030059814453125,0.3916083916083916,0.005381972255244755,245,41
-0.00290679931640625,0.3916083916083916,0.005464318688811189,244,42
-0.0028076171875,0.3916083916083916,0.005464318688811189,244,42
-0.0025634765625,0.3916083916083916,0.005464318688811189,244,42
-0.0023193359375,0.3916083916083916,0.005464318688811189,244,42
-0.0023040771484375,0.3916083916083916,0.005464318688811189,244,42
-0.002288818359375,0.3916083916083916,0.005464318688811189,244,42
-0.0021514892578125,0.3916083916083916,0.005464318688811189,244,42
-0.00201416015625,0.3916083916083916,0.005464318688811189,244,42
-0.0019683837890625,0.3916083916083916,0.005464318688811189,244,42
-0.001922607421875,0.3916083916083916,0.005464318688811189,244,42
-0.001918792724609375,0.3916083916083916,0.005464318688811189,244,42
-0.00191497802734375,0.3916083916083916,0.005464318688811189,244,42
-0.001834869384765625,0.3916083916083916,0.005464318688811189,244,42
-0.0017547607421875,0.3916083916083916,0.005464318688811189,244,42
-0.0017242431640625,0.3916083916083916,0.005464318688811189,244,42
-0.0016937255859375,0.3916083916083916,0.005464318688811189,244,42
-0.001598358154296875,0.3916083916083916,0.005464318688811189,244,42
-0.00150299072265625,0.3916083916083916,0.0056059343181818185,243,43
-0.001422882080078125,0.3916083916083916,0.0056059343181818185,243,43
-0.0013427734375,0.3916083916083916,0.0056059343181818185,243,43
-0.00130462646484375,0.3916083916083916,0.0056059343181818185,243,43
-0.0012664794921875,0.3916083916083916,0.0056059343181818185,243,43
-0.0010662078857421875,0.3916083916083916,0.0056059343181818185,243,43
-0.000865936279296875,0.3916083916083916,0.0056059343181818185,243,43
-0.0008258819580078125,0.3916083916083916,0.0056059343181818185,243,43
-0.00078582763671875,0.3916083916083916,0.0056059343181818185,243,43
-0.0005035400390625,0.3951048951048951,0.005848615017482518,241,45
-0.00022125244140625,0.3951048951048951,0.005848615017482518,241,45
-0.00020933151245117188,0.3951048951048951,0.005848615017482518,241,45
-0.00019741058349609375,0.3951048951048951,0.005848615017482518,241,45
-0.00018739700317382812,0.3951048951048951,0.005848615017482518,241,45
-0.0001773834228515625,0.3951048951048951,0.005848615017482518,241,45
-3.4809112548828125e-05,0.3951048951048951,0.005848615017482518,241,45
0,0.3951048951048951,0.005848615017482518,241,45
0.00010776519775390625,0.3986013986013986,0.005860056346153847,240,46
0.00016307830810546875,0.3986013986013986,0.005860056346153847,240,46
0.00021839141845703125,0.3986013986013986,0.005860056346153847,240,46
0.0003161430358886719,0.3986013986013986,0.005860056346153847,240,46
0.0004138946533203125,0.3986013986013986,0.005901579807692308,239,47
0.0005636215209960938,0.3986013986013986,0.005901579807692308,239,47
0.000713348388671875,0.3986013986013986,0.005901579807692308,239,47
0.000732421875,0.3986013986013986,0.005901579807692308,239,47
0.000751495361328125,0.3986013986013986,0.005901579807692308,239,47
0.0008869171142578125,0.3986013986013986,0.005901579807692308,239,47
0.0010223388671875,0.3986013986013986,0.005901579807692308,239,47
0.00103759765625,0.3986013986013986,0.005901579807692308,239,47
0.0010528564453125,0.3986013986013986,0.005901579807692308,239,47
0.0010833740234375,0.3986013986013986,0.005901579807692308,239,47
0.0011138916015625,0.3986013986013986,0.005901579807692308,239,47
0.00131988525390625,0.3986013986013986,0.005901579807692308,239,47
0.00152587890625,0.3986013986013986,0.005901579807692308,239,47
0.001712799072265625,0.3986013986013986,0.005901579807692308,239,47
0.00189971923828125,0.4020979020979021,0.00594886284965035,238,48
0.001934051513671875,0.4020979020979021,0.00594886284965035,238,48
0.0019683837890625,0.4020979020979021,0.00594886284965035,238,48
0.00197601318359375,0.4020979020979021,0.00594886284965035,238,48
0.001983642578125,0.4020979020979021,0.00594886284965035,238,48
0.00202178955078125,0.4020979020979021,0.00594886284965035,238,48
0.0020599365234375,0.4020979020979021,0.00594886284965035,238,48
0.0020751953125,0.4020979020979021,0.00594886284965035,238,48
0.0020904541015625,0.4020979020979021,0.00594886284965035,238,48
0.0022430419921875,0.4020979020979021,0.00594886284965035,238,48
0.0023956298828125,0.4020979020979021,0.00594886284965035,238,48
0.00261688232421875,0.4020979020979021,0.00594886284965035,238,48
0.002838134765625,0.4020979020979021,0.00594886284965035,238,48
0.00292205810546875,0.4020979020979021,0.00594886284965035,238,48
0.0030059814453125,0.4020979020979021,0.00594886284965035,238,48
0.00311279296875,0.4020979020979021,0.00594886284965035,238,48
0.0032196044921875,0.4020979020979021,0.00594886284965035,238,48
0.00328826904296875,0.4020979020979021,0.00594886284965035,238,48
0.00335693359375,0.4020979020979021,0.00594886284965035,238,48
0.00339508056640625,0.4020979020979021,0.00594886284965035,238,48
0.0034332275390625,0.4020979020979021,0.00594886284965035,238,48
0.00347137451171875,0.4020979020979021,0.005994083339160839,237,49
0.003509521484375,0.4020979020979021,0.005994083339160839,237,49
0.00351715087890625,0.4020979020979021,0.005994083339160839,237,49
0.0035247802734375,0.4020979020979021,0.005994083339160839,237,49
0.00354766845703125,0.4020979020979021,0.005994083339160839,237,49
0.003570556640625,0.4020979020979021,0.005994083339160839,237,49
0.003692626953125,0.4020979020979021,0.005994083339160839,237,49
0.003814697265625,0.4020979020979021,0.005994083339160839,237,49
0.0040283203125,0.4020979020979021,0.005994083339160839,237,49
0.004241943359375,0.4020979020979021,0.005994083339160839,237,49
0.0043487548828125,0.4020979020979021,0.005994083339160839,237,49
0.00445556640625,0.4020979020979021,0.005994083339160839,237,49
0.0045318603515625,0.4020979020979021,0.005994083339160839,237,49
0.004608154296875,0.4020979020979021,0.006033077255244755,236,50
0.0046234130859375,0.4020979020979021,0.006033077255244755,236,50
0.004638671875,0.4020979020979021,0.006033077255244755,236,50
0.004730224609375,0.4020979020979021,0.006033077255244755,236,50
0.00482177734375,0.4020979020979021,0.006033077255244755,236,50
0.004913330078125,0.4020979020979021,0.006033077255244755,236,50
0.0050048828125,0.4020979020979021,0.006033077255244755,236,50
0.0050506591796875,0.4020979020979021,0.006033077255244755,236,50
0.005096435546875,0.4020979020979021,0.006033077255244755,236,50
0.00518798828125,0.4020979020979021,0.006033077255244755,236,50
0.005279541015625,0.4020979020979021,0.006033077255244755,236,50
0.0052947998046875,0.4020979020979021,0.006033077255244755,236,50
0.00531005859375,0.4020979020979021,0.006033077255244755,236,50
0.0054931640625,0.4020979020979021,0.006033077255244755,236,50
0.00567626953125,0.4020979020979021,0.006033077255244755,236,50
