policy,lambda_dollar,accounting,mean_true_reward,mean_true_cost_dollars,mean_true_utility,choice_counts_by_route
input_only_pred_reward_true_cost,40,direct,0.3811188811188811,0.0011311142972027974,0.3358743092307692,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 73, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 13, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 200}"
input_only_pred_reward_true_cost,50,direct,0.36713286713286714,0.0009499222167832166,0.3196367562937063,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 97, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 9, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 180}"
input_only_pred_reward_true_cost,75,direct,0.32867132867132864,0.0005970687342657341,0.2838911736013986,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 160, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 3, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 123}"
input_only_pred_reward_true_cost,100,direct,0.32517482517482516,0.00044799670979021004,0.28037515419580417,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 196, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 2, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 88}"
input_only_pred_reward_true_cost,150,direct,0.3111888111888112,0.0003319739055944056,0.26139272534965036,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 238, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 47}"
input_only_pred_reward_true_cost,200,direct,0.3041958041958042,0.0002854483811188809,0.24710612797202802,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 262, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 24}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,0,direct,0.2902097902097902,0.00026183225874125865,0.2902097902097902,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,0,direct,0.3881118881118881,0.0030106595979021,0.3881118881118881,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,0,direct,0.4020979020979021,0.004328844195804197,0.4020979020979021,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,0,direct,0.47202797202797203,0.013906351258741255,0.47202797202797203,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,5,direct,0.2902097902097902,0.00026183225874125865,0.2889006289160839,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,5,direct,0.3881118881118881,0.0030106595979021,0.37305859012237763,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,5,direct,0.4020979020979021,0.004328844195804197,0.3804536811188811,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,5,direct,0.47202797202797203,0.013906351258741255,0.40249621573426575,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,10,direct,0.2902097902097902,0.00026183225874125865,0.28759146762237764,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,10,direct,0.3881118881118881,0.0030106595979021,0.35800529213286714,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,10,direct,0.4020979020979021,0.004328844195804197,0.35880946013986015,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,10,direct,0.47202797202797203,0.013906351258741255,0.33296445944055947,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,15,direct,0.2902097902097902,0.00026183225874125865,0.28628230632867135,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,15,direct,0.3881118881118881,0.0030106595979021,0.34295199414335664,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,15,direct,0.4020979020979021,0.004328844195804197,0.3371652391608391,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,15,direct,0.47202797202797203,0.013906351258741255,0.2634327031468532,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,20,direct,0.2902097902097902,0.00026183225874125865,0.284973145034965,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,20,direct,0.3881118881118881,0.0030106595979021,0.32789869615384615,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,20,direct,0.4020979020979021,0.004328844195804197,0.31552101818181816,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,20,direct,0.47202797202797203,0.013906351258741255,0.1939009468531469,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,25,direct,0.2902097902097902,0.00026183225874125865,0.28366398374125873,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,25,direct,0.3881118881118881,0.0030106595979021,0.31284539816433565,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,25,direct,0.4020979020979021,0.004328844195804197,0.29387679720279714,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,25,direct,0.47202797202797203,0.013906351258741255,0.12436919055944062,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,30,direct,0.2902097902097902,0.00026183225874125865,0.28235482244755244,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,30,direct,0.3881118881118881,0.0030106595979021,0.29779210017482516,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,30,direct,0.4020979020979021,0.004328844195804197,0.27223257622377617,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,30,direct,0.47202797202797203,0.013906351258741255,0.0548374342657344,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,35,direct,0.2902097902097902,0.00026183225874125865,0.28104566115384616,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,35,direct,0.3881118881118881,0.0030106595979021,0.28273880218531466,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,35,direct,0.4020979020979021,0.004328844195804197,0.2505883552447552,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,35,direct,0.47202797202797203,0.013906351258741255,-0.014694322027971884,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,40,direct,0.2902097902097902,0.00026183225874125865,0.2797364998601399,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,40,direct,0.3881118881118881,0.0030106595979021,0.26768550419580417,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,40,direct,0.4020979020979021,0.004328844195804197,0.22894413426573423,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,40,direct,0.47202797202797203,0.013906351258741255,-0.08422607832167822,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,50,direct,0.2902097902097902,0.00026183225874125865,0.27711817727272725,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,50,direct,0.3881118881118881,0.0030106595979021,0.23757890821678312,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,50,direct,0.4020979020979021,0.004328844195804197,0.18565569230769224,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,50,direct,0.47202797202797203,0.013906351258741255,-0.22328959090909078,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,75,direct,0.2902097902097902,0.00026183225874125865,0.2705723708041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,75,direct,0.3881118881118881,0.0030106595979021,0.16231241826923062,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,75,direct,0.4020979020979021,0.004328844195804197,0.07743458741258735,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,75,direct,0.47202797202797203,0.013906351258741255,-0.5709483723776221,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,100,direct,0.2902097902097902,0.00026183225874125865,0.26402656433566435,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,100,direct,0.3881118881118881,0.0030106595979021,0.08704592832167812,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,100,direct,0.4020979020979021,0.004328844195804197,-0.030786517482517595,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,100,direct,0.47202797202797203,0.013906351258741255,-0.9186071538461535,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,150,direct,0.2902097902097902,0.00026183225874125865,0.2509349513986014,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,150,direct,0.3881118881118881,0.0030106595979021,-0.06348705157342688,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,150,direct,0.4020979020979021,0.004328844195804197,-0.24722872727272738,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,150,direct,0.47202797202797203,0.013906351258741255,-1.6139247167832163,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,200,direct,0.2902097902097902,0.00026183225874125865,0.2378433384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
