policy,family,n,lambda_dollar,real_pass_rate,mean_cost_dollars,mean_cost_per_1000,real_utility,choice_counts_by_route
always::OSS-20B,always,347,5.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.39290357931282655,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,5.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.39396026246272786,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,5.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.3983857713158111,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,5.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.4985357472318084,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,10.0,0.5100864553314121,0.0044356704993715945,4.435670499371595,0.4657297503376961,"{""4B scout"": 60, ""Gemini"": 270, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 17}"
4B post-scout oracle,4B post-scout,347,10.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.625063574001301,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,10.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.2360439010802621,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,10.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.37658525660836206,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,10.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.3642894010061473,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,10.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.32126721986505163,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,10.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.4725758172301873,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,15.0,0.4755043227665706,0.0035370482693870067,3.537048269387007,0.4224485987257655,"{""4B scout"": 125, ""Gemini"": 211, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 11}"
4B post-scout oracle,4B post-scout,347,15.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.6148287903967641,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,15.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.23446930983364964,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,15.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.3602669339038975,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,15.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.33461853954956683,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,15.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.24414866841429217,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,15.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.4466158872285663,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,20.0,0.4092219020172911,0.002454179355242978,2.454179355242978,0.36013831491243153,"{""4B scout"": 203, ""Gemini"": 139, ""OSS-120B"": 0, ""OSS-20B"": 2, ""Qwen-30B"": 3}"
4B post-scout oracle,4B post-scout,347,20.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.6045940067922273,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,20.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.23289471858703717,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,20.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.343948611199433,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,20.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.30494767809298634,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,20.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.16703011696353265,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,20.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.42065595722694527,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,25.0,0.3746397694524496,0.00188723292201855,1.88723292201855,0.32745894640198586,"{""4B scout"": 240, ""Gemini"": 103, ""OSS-120B"": 0, ""OSS-20B"": 3, ""Qwen-30B"": 1}"
4B post-scout oracle,4B post-scout,347,25.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.5943592231876904,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,25.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.2313201273404247,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,25.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.32763028849496845,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,25.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.2752768166364058,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,25.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.08991156551277318,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,25.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.39469602722532426,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,30.0,0.34870317002881845,0.0015519120229678554,1.5519120229678554,0.3021458093397828,"{""4B scout"": 260, ""Gemini"": 83, ""OSS-120B"": 0, ""OSS-20B"": 4, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,30.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.5841244395831535,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,30.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.22974553609381224,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,30.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.31131196579050396,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,30.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.2456059551798253,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,30.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.012793014062013719,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,30.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.36873609722370326,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,35.0,0.345821325648415,0.0015837697024090004,1.5837697024090003,0.2903893860641,"{""4B scout"": 262, ""Gemini"": 79, ""OSS-120B"": 0, ""OSS-20B"": 6, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,35.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.5738896559786167,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,35.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.22817094484719977,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,35.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.2949936430860394,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,35.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.21593509372324482,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,35.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.0643255373887458,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,35.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.3427761672220822,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,40.0,0.34293948126801155,0.0015543004262749186,1.5543004262749185,0.2807674642170148,"{""4B scout"": 263, ""Gemini"": 74, ""OSS-120B"": 0, ""OSS-20B"": 10, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,40.0,0.6455331412103746,0.0020469567209073693,2.046956720907369,0.5636548723740799,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,40.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.2265963536005873,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,40.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.2786753203815749,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,40.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.1862642322666643,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,40.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.14144408883950532,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,40.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.31681623722046115,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,50.0,0.31412103746397696,0.0012072109444513526,1.2072109444513526,0.25376049024140934,"{""4B scout"": 268, ""Gemini"": 30, ""OSS-120B"": 0, ""OSS-20B"": 49, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,50.0,0.6340057636887608,0.001789619558010599,1.789619558010599,0.5445247857882309,"{""4B scout"": 210, ""Gemini"": 52, ""OSS-120B"": 4, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,50.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.22344717110736237,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,50.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.24603867497264587,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,50.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.1269225093535033,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,50.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.29568119174102425,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,50.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.26489637721721915,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,75.0,0.2824207492795389,0.0007169194450859912,0.7169194450859911,0.22865179089808957,"{""4B scout"": 297, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 50, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,75.0,0.622478386167147,0.0016004158853180413,1.6004158853180412,0.5024471947682939,"{""4B scout"": 214, ""Gemini"": 52, ""OSS-120B"": 1, ""OSS-20B"": 63, ""Qwen-30B"": 17}"
always::4B scout,always,347,75.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.21557421487430004,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,75.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.16444706145032323,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,75.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.021431797929399254,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,75.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-0.6812739489948217,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,75.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.13509672720911398,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,100.0,0.2507204610951009,0.00040658948097943017,0.40658948097943015,0.21006151299715786,"{""4B scout"": 334, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 13, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,100.0,0.622478386167147,0.0016004158853180413,1.6004158853180412,0.46243679763534284,"{""4B scout"": 214, ""Gemini"": 52, ""OSS-120B"": 1, ""OSS-20B"": 63, ""Qwen-30B"": 17}"
always::4B scout,always,347,100.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.2077012586412377,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,100.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.08285544792800065,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,100.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.16978610521230175,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,100.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-1.0668667062486192,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,100.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.005297077201008915,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,150.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.19195534617511303,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,150.0,0.6080691642651297,0.0014911711843746587,1.4911711843746587,0.3843934866089309,"{""4B scout"": 219, ""Gemini"": 49, ""OSS-120B"": 0, ""OSS-20B"": 63, ""Qwen-30B"": 16}"
always::4B scout,always,347,150.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.19195534617511303,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,150.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,-0.08032777911664463,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,150.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.46649471977810686,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,150.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-1.838052220756214,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,150.0,0.5244956772334294,0.005191986000324205,5.191986000324205,-0.25430222281520143,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout router,4B post-scout,347,200.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.1762094337089884,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B post-scout oracle,4B post-scout,347,200.0,0.5504322766570605,0.001175878275151419,1.175878275151419,0.3152566216267767,"{""4B scout"": 239, ""Gemini"": 31, ""OSS-120B"": 0, ""OSS-20B"": 63, ""Qwen-30B"": 14}"
always::4B scout,always,347,200.0,0.23919308357348704,0.0003149182493224933,0.3149182493224933,0.1762094337089884,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,200.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,-0.2435110061612898,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,200.0,0.42363112391930835,0.005934172291316101,5.934172291316101,-0.7632033343439119,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,200.0,0.4755043227665706,0.015423710290151897,15.423710290151897,-2.6092377352638088,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,200.0,0.5244956772334294,0.005191986000324205,5.191986000324205,-0.5139015228314116,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,0.0,0.5244956772334294,0.00518520699910032,5.18520699910032,0.5244956772334294,"{""4B scout"": 0, ""Gemini"": 346, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 1}"
4B input-only oracle,4B input-only,347,0.0,0.6455331412103746,0.0026426156996318404,2.64261569963184,0.6455331412103746,"{""4B scout"": 206, ""Gemini"": 15, ""OSS-120B"": 22, ""OSS-20B"": 75, ""Qwen-30B"": 29}"
always::4B scout,always,347,0.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.23919308357348704,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,0.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.4092219020172911,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,0.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.42363112391930835,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,0.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.4755043227665706,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,0.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.5244956772334294,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,5.0,0.5244956772334294,0.005205161763775867,5.205161763775867,0.49846986841455004,"{""4B scout"": 0, ""Gemini"": 343, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 4}"
4B input-only oracle,4B input-only,347,5.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.6360170653353177,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,5.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.23764664244388897,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,5.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.39290357931282655,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
always::Qwen-30B,always,347,5.0,0.42363112391930835,0.005934172291316101,5.934172291316101,0.39396026246272786,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 347}"
always::OSS-120B,always,347,5.0,0.4755043227665706,0.015423710290151897,15.423710290151897,0.3983857713158111,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 347, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::Gemini,always,347,5.0,0.5244956772334294,0.005191986000324205,5.191986000324205,0.4985357472318084,"{""4B scout"": 0, ""Gemini"": 347, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only router,4B input-only,347,10.0,0.5244956772334294,0.0048012027921428245,4.801202792142824,0.47648364931200116,"{""4B scout"": 23, ""Gemini"": 324, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
4B input-only oracle,4B input-only,347,10.0,0.6455331412103746,0.0019032151750113914,1.9032151750113915,0.6265009894602607,"{""4B scout"": 206, ""Gemini"": 52, ""OSS-120B"": 8, ""OSS-20B"": 64, ""Qwen-30B"": 17}"
always::4B scout,always,347,10.0,0.23919308357348704,0.0003092882259196136,0.3092882259196136,0.2361002013142909,"{""4B scout"": 347, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 0, ""Qwen-30B"": 0}"
always::OSS-20B,always,347,10.0,0.4092219020172911,0.0032636645408929046,3.2636645408929046,0.37658525660836206,"{""4B scout"": 0, ""Gemini"": 0, ""OSS-120B"": 0, ""OSS-20B"": 347, ""Qwen-30B"": 0}"
