portfolio,calibration,budget,strategy,n_splits,patch_auc_calibrated_mean,patch_auc_calibrated_std,brier_calibrated_mean,brier_calibrated_std,nll_calibrated_mean,nll_calibrated_std,best_of_n_pass_rate_calibrated_mean,best_of_n_pass_rate_calibrated_std,best_of_n_pass_rate_raw_mean,best_of_n_pass_rate_raw_std,oracle_best_of_n_pass_rate_mean,oracle_best_of_n_pass_rate_std,best_of_n_lift_vs_raw_mean,best_of_n_lift_vs_raw_std,best_of_n_oracle_gap_recovered_mean,best_of_n_oracle_gap_recovered_std
20b_120b_x3,route_intercept,32,high_score,30,0.6066601077311286,0.06666685492185234,0.3224091152505361,0.04316200581497495,0.8848947102954522,0.13170794299185665,0.5211711711711711,0.04598346816203703,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.022972972972972974,0.020089282090970946,-0.5633333333333326,0.6634422021212937
20b_120b_x3,route_intercept,32,random,30,0.767525720792,0.0402580971111183,0.2199372848494877,0.010559864058248554,0.6308099891984037,0.021542177048103288,0.5468468468468469,0.04183130366214017,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.002702702702702703,0.014966889843095622,0.06444444444444444,0.30863298752345675
20b_120b_x3,route_intercept,32,route_balanced_random,30,0.7543313973166393,0.04703687377341419,0.22518944638720734,0.01772004191299732,0.6418634447004333,0.03750597615317472,0.5481981981981981,0.03988712667975292,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.004054054054054048,0.01566246725289524,0.06888888888888876,0.28773487453677105
20b_120b_x3,route_intercept,32,top2_margin,30,0.46702930960449013,0.19292184026154824,0.3464339470923107,0.05515739770357657,0.9980897557100257,0.28021175597996417,0.4734234234234234,0.07281291533483931,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.0707207207207207,0.06248285212370044,-1.3983333333333323,1.1362328106510553
20b_120b_x3,route_intercept,32,uncertainty,30,0.3884824255916114,0.08093547956481721,0.2672272732066393,0.01846790102122421,0.7300452431222408,0.041264408041873146,0.486036036036036,0.04433906222424434,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.05810810810810811,0.04303864888993664,-1.257222222222221,1.1898621405777392
20b_120b_x3,route_intercept,64,high_score,30,0.5784011108678674,0.096004468204878,0.33500485295959187,0.04074803623268943,0.9174691993385805,0.12450259619569358,0.5112612612612613,0.047596650268611,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.03288288288288288,0.03413035448561191,-0.7705555555555545,0.9211173099912016
20b_120b_x3,route_intercept,64,random,30,0.771106877765713,0.03255823861040946,0.21264987347082767,0.011401843328421968,0.6152600986415571,0.02352631362238353,0.5477477477477477,0.04612225490511785,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.003603603603603606,0.013927589940306592,0.08222222222222221,0.30992631541651033
20b_120b_x3,route_intercept,64,route_balanced_random,30,0.7643702000760313,0.07817489231703731,0.21638027507752955,0.024782763723722373,0.6235145537679491,0.053815985612440415,0.5495495495495496,0.04445560285216334,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.005405405405405406,0.016587344720290057,0.07333333333333329,0.3083588578023747
20b_120b_x3,route_intercept,64,top2_margin,30,0.5766592796154684,0.22913087392144582,0.31657506288338116,0.05134759431562183,0.8631287819457637,0.14139571059409695,0.5013513513513513,0.07607279970290577,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.042792792792792786,0.06556336867541832,-0.9027777777777765,1.4515769415652555
20b_120b_x3,route_intercept,64,uncertainty,30,0.45775242395446897,0.14682713724374363,0.26303407044354754,0.015675325918747995,0.7206686230120369,0.03367482523587464,0.5135135135135135,0.04509006759006197,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.03063063063063063,0.03931067428697554,-0.5327777777777774,0.8054270012366026
20b_120b_x3,route_intercept,128,high_score,30,0.5887464298137746,0.16506908038646118,0.3319982900497288,0.03364406874421667,0.8967923852643082,0.08620279916543466,0.5382882882882883,0.06775499529951044,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.005855855855855859,0.04381426662892465,-0.07722222222222233,0.7556268348730389
20b_120b_x3,route_intercept,128,random,30,0.7863229099208067,0.023808119195526455,0.20365917737423675,0.008320082288268494,0.596023637892865,0.017240173588399393,0.5463963963963964,0.039887126679752936,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.0022522522522522514,0.012620653807317014,0.013333333333333437,0.23701070455587842
20b_120b_x3,route_intercept,128,route_balanced_random,30,0.7865221271984929,0.023743065289260495,0.20283855972658354,0.008406322755394761,0.5940223693260099,0.01758157829628454,0.5486486486486487,0.0436634984362257,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.004504504504504499,0.014526590537474848,0.06499999999999989,0.24684490557312955
20b_120b_x3,route_intercept,128,top2_margin,30,0.7644827626882622,0.09619462303641879,0.2531227510493528,0.03961212274298532,0.702886663129455,0.08744371881723634,0.5387387387387387,0.04505405315333329,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,-0.005405405405405402,0.01286743860998712,-0.10222222222222208,0.21320887573306607
20b_120b_x3,route_intercept,128,uncertainty,30,0.7520652344150689,0.04891043026732296,0.24887583902595975,0.017590499826427842,0.691056890043614,0.036748921597568596,0.5585585585585585,0.04633294007431996,0.5441441441441441,0.0431492973507317,0.5981981981981982,0.041568547729943534,0.01441441441441441,0.018768168158558238,0.2672222222222221,0.3408997716646163
20b_x3,global,16,high_score,30,0.7374880665036802,0.13285670455107634,0.39228007315751573,0.08817731276448575,1.2054017753604123,0.44543396831471316,0.5103603603603604,0.05546396963437866,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.010810810810810806,0.021621621621621612,-0.5055555555555549,1.0169702036253203
20b_x3,global,16,random,30,0.7651800839897756,0.156977418344837,0.2434909241896879,0.0424715290034036,0.6839576073168487,0.10913880041477633,0.5144144144144144,0.051862479151799104,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.006756756756756756,0.025341591313576935,-3153153153.4198213,16980249391.816044
20b_x3,global,16,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.2253903935325464,0.017719740712823846,0.6423071039135876,0.03617149814561936,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,16,top2_margin,30,0.43558402747117914,0.2295219902330014,0.44582611224726326,0.0770873022410109,1.4722326449445826,0.4340478500954622,0.45360360360360363,0.06267739211637267,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06756756756756754,0.04796821445756444,-12162162165.412159,34952749070.15983
20b_x3,global,16,uncertainty,30,0.3210955335919162,0.2509095030369976,0.276564936615177,0.03848697038291756,0.7564141480907028,0.10143366269913186,0.4279279279279279,0.05986078050587465,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.09324324324324322,0.05442999896150202,-12612612617.329279,38528657260.33541
20b_x3,global,32,high_score,30,0.6774544192826265,0.2519371268632317,0.3797796804894909,0.06017057547577347,1.070088155939518,0.2437598506328343,0.4941441441441441,0.050404177621127796,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.027027027027027025,0.05483667673345297,-1.677777777777781,3.7013344273666933
20b_x3,global,32,random,30,0.8070082249845831,0.02661459386971603,0.21215777137973066,0.017481679944735914,0.6142267961485798,0.03561170624762825,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,32,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.21015923673603978,0.01461876625803655,0.6103673064666685,0.030148150117184233,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,32,top2_margin,30,0.7212974883355485,0.2144523454556094,0.3361761882161318,0.08532622049717743,0.9575717912583123,0.3136151334424837,0.5049549549549549,0.06419353549375806,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.016216216216216214,0.04163682885870752,-0.8666666666666675,2.276449477195186
20b_x3,global,32,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2609827024614871,0.0247181677725538,0.7178868836642683,0.05526940551280983,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,high_score,30,0.7634616092673715,0.15984482242875817,0.33523114019972,0.04098121636373719,0.8974102132042778,0.10807132273225963,0.5153153153153153,0.05357141890925587,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.005855855855855853,0.02197995116892945,-0.31666666666666526,1.2280291346525698
20b_x3,global,64,random,30,0.8070082249845831,0.02661459386971603,0.20462093281919402,0.017914982838863287,0.597917564828587,0.037389918961278516,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.20269719533483704,0.012911306584869124,0.5935274722257778,0.02693205655136258,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2501611362725995,0.047042677494865265,0.6979081062401844,0.10516354008244505,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,64,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2389907236596727,0.014419466838601014,0.6706428025541704,0.029428685143119956,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,high_score,30,0.8070082249845831,0.02661459386971603,0.2740908588892859,0.04121677855999285,0.7457581437916984,0.09067646397378852,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,random,30,0.8070082249845831,0.02661459386971603,0.19416139403698565,0.006160251466873278,0.5752190319682523,0.013073876254237287,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.19431315099834942,0.0072601254705477606,0.5754218536376575,0.01513843287351728,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2070770239106553,0.01361815917331694,0.6037944251430554,0.028893133162467027,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,global,128,uncertainty,30,0.8070082249845831,0.02661459386971603,0.21434483786383268,0.010661312207201679,0.6194313610371999,0.021479259865425617,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,raw,0,none,60,0.807008224984583,0.02661459386971603,0.188077687227808,0.012601017904606502,0.5720849356474343,0.038634138179084176,0.5211711711711712,0.04598346816203703,0.5211711711711712,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,16,high_score,30,0.7374880665036802,0.13285670455107634,0.39228007315751573,0.08817731276448575,1.2054017753604123,0.44543396831471316,0.5103603603603604,0.05546396963437866,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.010810810810810806,0.021621621621621612,-0.5055555555555549,1.0169702036253203
20b_x3,route_intercept,16,random,30,0.8070082249845831,0.02661459386971603,0.23499490415422683,0.02708467715334591,0.6626126838828706,0.05716034172763506,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,16,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.2385463873074186,0.03427000730035428,0.6712392881940963,0.0764448587025231,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,16,top2_margin,30,0.43558402747117914,0.2295219902330014,0.44582611224726326,0.0770873022410109,1.4722326449445826,0.4340478500954622,0.45360360360360363,0.06267739211637267,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.06756756756756754,0.04796821445756444,-12162162165.412159,34952749070.15983
20b_x3,route_intercept,16,uncertainty,30,0.3210955335919162,0.2509095030369976,0.276564936615177,0.03848697038291756,0.7564141480907028,0.10143366269913186,0.4279279279279279,0.05986078050587465,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.09324324324324322,0.05442999896150202,-12612612617.329279,38528657260.33541
20b_x3,route_intercept,32,high_score,30,0.6774544192826265,0.2519371268632317,0.3797796804894909,0.06017057547577347,1.070088155939518,0.2437598506328343,0.4941441441441441,0.050404177621127796,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.027027027027027025,0.05483667673345297,-1.677777777777781,3.7013344273666933
20b_x3,route_intercept,32,random,30,0.8070082249845831,0.02661459386971603,0.2172562664740382,0.024220406807089073,0.6249982654965166,0.05118412999636938,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,32,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.21330548198899843,0.016997994773506265,0.6167833204114672,0.035698262067685414,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,32,top2_margin,30,0.7212974883355485,0.2144523454556094,0.3361761882161318,0.08532622049717743,0.9575717912583123,0.3136151334424837,0.5049549549549549,0.06419353549375806,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.016216216216216214,0.04163682885870752,-0.8666666666666675,2.276449477195186
20b_x3,route_intercept,32,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2609827024614871,0.0247181677725538,0.7178868836642683,0.05526940551280983,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,high_score,30,0.7634616092673715,0.15984482242875817,0.33523114019972,0.04098121636373719,0.8974102132042778,0.10807132273225963,0.5153153153153153,0.05357141890925587,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,-0.005855855855855853,0.02197995116892945,-0.31666666666666526,1.2280291346525698
20b_x3,route_intercept,64,random,30,0.8070082249845831,0.02661459386971603,0.20083247731726878,0.006656035576768549,0.5902463553004461,0.014118393728927703,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.2019661578221074,0.01011210349114587,0.5926517569489068,0.021281628619249843,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2501611362725995,0.047042677494865265,0.6979081062401844,0.10516354008244505,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,64,uncertainty,30,0.8070082249845831,0.02661459386971603,0.2389907236596727,0.014419466838601014,0.6706428025541704,0.029428685143119956,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,high_score,30,0.8070082249845831,0.02661459386971603,0.2740908588892859,0.04121677855999285,0.7457581437916984,0.09067646397378852,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,random,30,0.8070082249845831,0.02661459386971603,0.19658725742511088,0.0074954710059298175,0.5803678100351711,0.015505514066042864,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,route_balanced_random,30,0.8070082249845831,0.02661459386971603,0.19467943471564939,0.007030708683679481,0.5762185320180202,0.014879697833094929,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,top2_margin,30,0.8070082249845831,0.02661459386971603,0.2070770239106553,0.01361815917331694,0.6037944251430554,0.028893133162467027,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
20b_x3,route_intercept,128,uncertainty,30,0.8070082249845831,0.02661459386971603,0.21434483786383268,0.010661312207201679,0.6194313610371999,0.021479259865425617,0.5211711711711711,0.04598346816203703,0.5211711711711711,0.04598346816203703,0.5396396396396396,0.04229439493443424,0.0,0.0,0.0,0.0
all_4route_x3,global,16,high_score,30,0.7540966893361596,0.12834849274966578,0.36941433910527643,0.08659541147908312,1.0660827766377472,0.35573476755266903,0.490990990990991,0.07204391341810723,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.020270270270270268,0.06239185920812744,-0.22583333333333336,0.7667160310194525
all_4route_x3,global,16,random,30,0.7910842403577394,0.022135719804095875,0.23453679155414436,0.01679487662188238,0.6613454865642628,0.03516767348444148,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,16,route_balanced_random,30,0.7910842403577394,0.022135719804095875,0.23385611780123508,0.023860057006878602,0.6596142073348578,0.0500589764227445,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,16,top2_margin,30,0.694049882420509,0.15765281513174065,0.38070817691751135,0.10379235749264192,1.1804482554694038,0.5241629864401669,0.45720720720720726,0.0995536259407535,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.05405405405405405,0.08806277505079514,-0.7034126984126984,1.2596195140723234
