portfolio,split_idx,n_train_ids,n_eval_ids,calibration,budget,strategy,n_selected_labels,selected_positive_rate,best_of_n_lift_vs_raw,best_of_n_oracle_gap_recovered,patch_auc_raw,patch_auc_calibrated,patch_pearson_raw,patch_pearson_calibrated,brier_raw,brier_calibrated,nll_raw,nll_calibrated,best_of_n_pass_rate_raw,best_of_n_pass_rate_calibrated,oracle_best_of_n_pass_rate,mean_portfolio_cost
20b_x3,0,74,74,route_intercept,16,random,16,0.625,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6238632277972913,0.16101658755984577,0.238737601526915,0.4964520783467153,0.6688160416290947,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,16,uncertainty,16,0.6875,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6263673739335696,0.16101658755984577,0.32608509658605106,0.4964520783467153,0.8546898983478961,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,16,top2_margin,16,1.0,-0.040540540540540515,-2.999999999999992,0.8634575923392613,0.5,0.6265254652374442,-6.46743539996004e-17,0.16101658755984577,0.5774416284796907,0.4964520783467153,2.1718575953994175,0.4189189189189189,0.3783783783783784,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,16,route_balanced_random,16,0.75,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6256685402501274,0.16101658755984577,0.3612489769454084,0.4964520783467153,0.9408586885916351,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,16,high_score,16,1.0,-0.040540540540540515,-2.999999999999992,0.8634575923392613,0.5,0.6265254652374442,-6.46743539996004e-17,0.16101658755984577,0.5774416284796907,0.4964520783467153,2.1718575953994175,0.4189189189189189,0.3783783783783784,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,32,random,32,0.6875,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6198341405526511,0.16101658755984577,0.26223664829605803,0.4964520783467153,0.7163572472464709,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,32,uncertainty,32,0.53125,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6264295741614675,0.16101658755984577,0.25257065197578876,0.4964520783467153,0.6982687190743544,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,32,top2_margin,32,0.90625,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6187752883578561,0.16101658755984577,0.478672335029952,0.4964520783467153,1.3465401412570936,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,32,route_balanced_random,32,0.46875,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6289730819130622,0.16101658755984577,0.18777119238081325,0.4964520783467153,0.5642708883769261,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,32,high_score,32,0.8125,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6262204726986451,0.16101658755984577,0.4147984703296348,0.4964520783467153,1.095389886083214,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,64,random,64,0.515625,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6272549574410837,0.16101658755984577,0.2031301660185813,0.4964520783467153,0.5978814692781964,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,64,uncertainty,64,0.5625,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6249132982602437,0.16101658755984577,0.22782312258959184,0.4964520783467153,0.6473448313324411,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,64,top2_margin,64,0.734375,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6191979176746315,0.16101658755984577,0.25313320930020555,0.4964520783467153,0.6975985287368373,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,64,route_balanced_random,64,0.59375,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6240753754737318,0.16101658755984577,0.2152131430886405,0.4964520783467153,0.6206266691971577,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,64,high_score,64,0.734375,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6253735892278761,0.16101658755984577,0.34071239463390635,0.4964520783467153,0.889379503043545,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,128,random,128,0.515625,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.627665707357885,0.16101658755984577,0.1810015002909611,0.4964520783467153,0.5487176706221245,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,128,uncertainty,128,0.5703125,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6250375224697294,0.16101658755984577,0.21967484395224807,0.4964520783467153,0.6307356543571343,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,128,top2_margin,128,0.6171875,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6246645213216268,0.16101658755984577,0.20542273197812663,0.4964520783467153,0.6004040960830845,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,128,route_balanced_random,128,0.578125,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6248582388321617,0.16101658755984577,0.21483638671964925,0.4964520783467153,0.6205228522564824,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept,128,high_score,128,0.734375,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6261148061640635,0.16101658755984577,0.35277742547201074,0.4964520783467153,0.9191684246522523,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,raw,0,none,0,nan,0.0,0.0,0.8634575923392613,0.8634575923392613,0.6265254652374442,0.6265254652374442,0.16101658755984577,0.16101658755984577,0.4964520783467153,0.4964520783467153,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,16,random,16,0.6875,0.0,0.0,0.8634575923392613,0.8717510259917921,0.6265254652374442,0.6322662806313959,0.16101658755984577,0.2733822846045901,0.4964520783467153,0.7393475288799878,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,16,uncertainty,16,0.6875,0.0,0.0,0.8634575923392613,0.8525991792065664,0.6265254652374442,0.5761390090792132,0.16101658755984577,0.3227120287816878,0.4964520783467153,0.8469106537116159,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,16,top2_margin,16,1.0,-0.040540540540540515,-2.999999999999992,0.8634575923392613,0.5,0.6265254652374442,-6.46743539996004e-17,0.16101658755984577,0.5774416284796907,0.4964520783467153,2.1718575953994175,0.4189189189189189,0.3783783783783784,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,16,route_balanced_random,16,0.6875,0.0,0.0,0.8634575923392613,0.8666210670314638,0.6265254652374442,0.6272804480676477,0.16101658755984577,0.2888280018175995,0.4964520783467153,0.7719374635723053,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,16,high_score,16,1.0,-0.040540540540540515,-2.999999999999992,0.8634575923392613,0.5,0.6265254652374442,-6.46743539996004e-17,0.16101658755984577,0.5774416284796907,0.4964520783467153,2.1718575953994175,0.4189189189189189,0.3783783783783784,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,32,random,32,0.5625,0.0,0.0,0.8634575923392613,0.8703830369357045,0.6265254652374442,0.6333554775586021,0.16101658755984577,0.2326970714425401,0.4964520783467153,0.6578792401514055,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,32,uncertainty,32,0.53125,0.0,0.0,0.8634575923392613,0.8759404924760602,0.6265254652374442,0.6295662646123094,0.16101658755984577,0.2481021472578095,0.4964520783467153,0.689297783817451,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,32,top2_margin,32,0.90625,0.0,0.0,0.8634575923392613,0.8715800273597811,0.6265254652374442,0.6258780860221778,0.16101658755984577,0.47177243581232864,0.4964520783467153,1.3157858621114569,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,32,route_balanced_random,32,0.625,0.0,0.0,0.8634575923392613,0.8713235294117647,0.6265254652374442,0.6321739212706439,0.16101658755984577,0.21143604901774593,0.4964520783467153,0.6122116708964319,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,32,high_score,32,0.8125,0.0,0.0,0.8634575923392613,0.8492647058823529,0.6265254652374442,0.5973987837738607,0.16101658755984577,0.41548064682399494,0.4964520783467153,1.0975972784130181,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,64,random,64,0.578125,0.0,0.0,0.8634575923392613,0.8715800273597811,0.6265254652374442,0.6335664857132927,0.16101658755984577,0.19289028144872308,0.4964520783467153,0.5728477840876658,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,64,uncertainty,64,0.5625,0.0,0.0,0.8634575923392613,0.8729480164158687,0.6265254652374442,0.6347254024299634,0.16101658755984577,0.2196514295202077,0.4964520783467153,0.630345830723968,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,64,top2_margin,64,0.734375,0.0,0.0,0.8634575923392613,0.8718365253077975,0.6265254652374442,0.6284063004330291,0.16101658755984577,0.23573290202666847,0.4964520783467153,0.6611210419968055,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,64,route_balanced_random,64,0.625,0.0,0.0,0.8634575923392613,0.8710670314637483,0.6265254652374442,0.6318263843727523,0.16101658755984577,0.20442352508754058,0.4964520783467153,0.5971079460983475,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,64,high_score,64,0.734375,0.0,0.0,0.8634575923392613,0.8746580027359782,0.6265254652374442,0.6358821932804422,0.16101658755984577,0.3301899072525259,0.4964520783467153,0.864249781175624,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,128,random,128,0.6015625,0.0,0.0,0.8634575923392613,0.8717510259917921,0.6265254652374442,0.6329289055334603,0.16101658755984577,0.20562391300746496,0.4964520783467153,0.5998778184406249,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,128,uncertainty,128,0.5703125,-0.013513513513513487,-0.9999999999999959,0.8634575923392613,0.8732900136798906,0.6265254652374442,0.6362489264766303,0.16101658755984577,0.20571175185602303,0.4964520783467153,0.6014860794315082,0.4189189189189189,0.40540540540540543,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,128,top2_margin,128,0.6171875,0.0,0.0,0.8634575923392613,0.8726915184678523,0.6265254652374442,0.6354591830407608,0.16101658755984577,0.19247374485639202,0.4964520783467153,0.5727784185619584,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,128,route_balanced_random,128,0.5546875,0.0,0.0,0.8634575923392613,0.8731190150478796,0.6265254652374442,0.6376660613866548,0.16101658755984577,0.18563912320984594,0.4964520783467153,0.5590978246601094,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,0,74,74,route_intercept_len,128,high_score,128,0.734375,0.0,0.0,0.8634575923392613,0.8734610123119015,0.6265254652374442,0.6208166353038822,0.16101658755984577,0.3373378094243889,0.4964520783467153,0.881245212342237,0.4189189189189189,0.4189189189189189,0.43243243243243246,0.010003476121621618
20b_x3,1,74,74,raw,0,none,0,nan,0.0,0.0,0.8211375488917861,0.8211375488917861,0.5547192688903999,0.5547192688903999,0.18038736824883825,0.18038736824883825,0.5463072189804513,0.5463072189804513,0.527027027027027,0.527027027027027,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,16,random,16,0.4375,0.0,0.0,0.8211375488917861,0.8211375488917861,0.5547192688903999,0.5545931487277826,0.18038736824883825,0.22966997271123066,0.5463072189804513,0.6517753016411267,0.527027027027027,0.527027027027027,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,16,uncertainty,16,0.3125,-0.1351351351351351,-9.999999999999934,0.8211375488917861,0.17886245110821383,0.5547192688903999,-0.5547731054734262,0.18038736824883825,0.2760607066349432,0.5463072189804513,0.7504279504515917,0.527027027027027,0.3918918918918919,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,16,top2_margin,16,1.0,-0.08108108108108103,-5.999999999999959,0.8211375488917861,0.5,0.5547192688903999,1.0322616220336586e-16,0.18038736824883825,0.5011300227563203,0.5463072189804513,1.8883569823075406,0.527027027027027,0.44594594594594594,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,16,route_balanced_random,16,0.5,0.0,0.0,0.8211375488917861,0.8211375488917861,0.5547192688903999,0.5547076413205555,0.18038736824883825,0.21221448180021152,0.5463072189804513,0.6162608813101444,0.527027027027027,0.527027027027027,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,16,high_score,16,0.875,0.0,0.0,0.8211375488917861,0.8211375488917861,0.5547192688903999,0.5547324309002011,0.18038736824883825,0.4135417371753263,0.5463072189804513,1.1645090182877256,0.527027027027027,0.527027027027027,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,32,random,32,0.5625,0.0,0.0,0.8211375488917861,0.8211375488917861,0.5547192688903999,0.5554569698064572,0.18038736824883825,0.1995389724822559,0.5463072189804513,0.5884107148073375,0.527027027027027,0.527027027027027,0.5405405405405406,0.009224795837837836
20b_x3,1,74,74,global,32,uncertainty,32,0.21875,0.0,0.0,0.8211375488917861,0.8211375488917861,0.5547192688903999,0.5547040637088485,0.18038736824883825,0.31093067114697065,0.5463072189804513,0.8419347867161551,0.527027027027027,0.527027027027027,0.5405405405405406,0.009224795837837836
