split_idx,score_model,lambda,train_utility,eval_utility_minus_best_baseline,best_baseline,best_baseline_utility,oracle_dynamic_utility,oracle_dynamic_reward,oracle_dynamic_cost,eval_mean_reward,eval_mean_cost,eval_mean_20b_rollouts,eval_escalate_120b_after_3,eval_submit_20b_after_1,eval_submit_20b_after_3,eval_submit_20b_after_2,eval_escalate_120b_after_1,eval_escalate_120b,eval_mean_utility,chosen_escalate_tau_1,chosen_submit_tau_1,chosen_escalate_tau_2,chosen_submit_tau_2,chosen_final_escalate_tau,eval_escalate_120b_after_2
1,state_score,0.0,0.5405405405405406,-0.027027027027027084,20B_x3_pred_best,0.5540540540540541,0.581081081081081,0.581081081081081,0.003958571189189189,0.527027027027027,0.02148949078378378,2.77027027027027,61,6,2,5,,61,0.527027027027027,0.2691420043004979,0.7172670076923379,0.2691420043004979,0.7172670076923379,0.7172670076923379,
1,state_score,1.0,0.5242206450540541,-0.03530074263513516,20B_x3_pred_best,0.5454516723108108,0.5775867059729729,0.581081081081081,0.003494375108108108,0.527027027027027,0.01687609735135135,1.0,,6,,,68,68,0.5101509296756757,0.7172670076923379,0.7172670076923379,0.2691420043004979,0.2691420043004979,0.2691420043004979,
1,state_score,2.0,0.5101424957027026,0.0008934441891891298,20B_x3_pred_best,0.5368492905675676,0.5740923308648648,0.581081081081081,0.003494375108108108,0.5540540540540541,0.00815565964864865,1.7567567567567568,9,30,3,32,,9,0.5377427347567567,0.2691420043004979,0.5001280644359899,0.2691420043004979,0.34045936525450554,0.34045936525450554,
1,state_score,5.0,0.4878664261486486,-0.010096580743243377,20B_x3_pred_best,0.5110421453378379,0.5636092055405405,0.581081081081081,0.003494375108108108,0.527027027027027,0.0052162924864864865,1.5945945945945945,,30,,44,,0,0.5009455645945945,0.2691420043004979,0.5001280644359899,0.2691420043004979,0.2691420043004979,0.2691420043004979,
1,state_score,10.0,0.46221933878378374,0.006833865540540496,20B_x3_pred_best,0.46803023662162163,0.54613733,0.581081081081081,0.003494375108108108,0.527027027027027,0.0052162924864864865,1.5945945945945945,,30,,44,,0,0.4748641021621621,0.2691420043004979,0.5001280644359899,0.2691420043004979,0.2691420043004979,0.2691420043004979,
1,state_score,20.0,0.4111532118918919,0.0,20B_r0,0.42765372324324324,0.5111935789189188,0.581081081081081,0.003494375108108108,0.4864864864864865,0.002941638162162162,1.0,,74,,,,0,0.42765372324324324,0.2691420043004979,0.2691420043004979,0.2691420043004979,0.2691420043004979,0.2691420043004979,
1,state_score_n,0.0,0.5540540540540541,0.027027027027026973,20B_x3_pred_best,0.5540540540540541,0.581081081081081,0.581081081081081,0.003958571189189189,0.581081081081081,0.01013307518918919,2.4324324324324325,10,7,29,28,,10,0.581081081081081,0.2473262825518557,0.709977770297137,0.2473262825518557,0.49905631760784364,0.3375375980400117,
1,state_score_n,1.0,0.542690746527027,0.025681928175675606,20B_x3_pred_best,0.5454516723108108,0.5775867059729729,0.581081081081081,0.003494375108108108,0.581081081081081,0.009947480594594594,2.27027027027027,,7,27,28,,12,0.5711336004864864,0.2473262825518557,0.709977770297137,0.3375375980400117,0.49905631760784364,0.3375375980400117,12
1,state_score_n,2.0,0.531327439,0.02433682932432424,20B_x3_pred_best,0.5368492905675676,0.5740923308648648,0.581081081081081,0.003494375108108108,0.581081081081081,0.009947480594594594,2.27027027027027,,7,27,28,,12,0.5611861198918918,0.2473262825518557,0.709977770297137,0.3375375980400117,0.49905631760784364,0.3375375980400117,12
1,state_score_n,5.0,0.4972375164189189,0.020301532770270136,20B_x3_pred_best,0.5110421453378379,0.5636092055405405,0.581081081081081,0.003494375108108108,0.581081081081081,0.009947480594594594,2.27027027027027,,7,27,28,,12,0.531343678108108,0.2473262825518557,0.709977770297137,0.3375375980400117,0.49905631760784364,0.3375375980400117,12
1,state_score_n,10.0,0.4574872924324324,0.014895265405405422,20B_x3_pred_best,0.46803023662162163,0.54613733,0.581081081081081,0.003494375108108108,0.5405405405405406,0.005761503851351352,1.9054054054054055,,7,,67,,0,0.48292550202702705,0.2473262825518557,0.709977770297137,0.2473262825518557,0.2473262825518557,0.2473262825518557,
1,state_score_n,20.0,0.4111532118918919,0.0,20B_r0,0.42765372324324324,0.5111935789189188,0.581081081081081,0.003494375108108108,0.4864864864864865,0.002941638162162162,1.0,,74,,,,0,0.42765372324324324,0.2473262825518557,0.2473262825518557,0.2473262825518557,0.2473262825518557,0.2473262825518557,
1,state_full,0.0,0.5405405405405406,0.027027027027026973,20B_x3_pred_best,0.5540540540540541,0.581081081081081,0.581081081081081,0.003958571189189189,0.581081081081081,0.009950944094594596,2.418918918918919,9,7,29,29,,9,0.581081081081081,0.19165287782591942,0.7635070110549856,0.19165287782591942,0.4555476673605736,0.2713270444687272,
1,state_full,1.0,0.5284532383513514,0.02519431904054048,20B_x3_pred_best,0.5454516723108108,0.5775867059729729,0.581081081081081,0.003494375108108108,0.581081081081081,0.01043508972972973,2.2432432432432434,,7,25,29,,13,0.5706459913513513,0.19165287782591942,0.7635070110549856,0.2713270444687272,0.4555476673605736,0.2713270444687272,13
1,state_full,2.0,0.5163659361621622,0.023361611054053988,20B_x3_pred_best,0.5368492905675676,0.5740923308648648,0.581081081081081,0.003494375108108108,0.581081081081081,0.01043508972972973,2.2432432432432434,,7,25,29,,13,0.5602109016216216,0.19165287782591942,0.7635070110549856,0.2713270444687272,0.4555476673605736,0.2713270444687272,13
1,state_full,5.0,0.48556631844594594,0.0006354929054054326,20B_x3_pred_best,0.5110421453378379,0.5636092055405405,0.581081081081081,0.003494375108108108,0.5405405405405406,0.0057725804594594594,1.9054054054054055,,7,,67,,0,0.5116776382432433,0.19165287782591942,0.7635070110549856,0.19165287782591942,0.19165287782591942,0.19165287782591942,
1,state_full,10.0,0.45761912337837835,0.014784499324324352,20B_x3_pred_best,0.46803023662162163,0.54613733,0.581081081081081,0.003494375108108108,0.5405405405405406,0.0057725804594594594,1.9054054054054055,,7,,67,,0,0.482814735945946,0.19165287782591942,0.7635070110549856,0.19165287782591942,0.19165287782591942,0.19165287782591942,
1,state_full,20.0,0.4111532118918919,0.0,20B_r0,0.42765372324324324,0.5111935789189188,0.581081081081081,0.003494375108108108,0.4864864864864865,0.002941638162162162,1.0,,74,,,,0,0.42765372324324324,0.19165287782591942,0.19165287782591942,0.19165287782591942,0.19165287782591942,0.19165287782591942,
2,raw_state_score,0.0,0.5540540540540541,-0.013513513513513598,120B_r0,0.5405405405405406,0.5945945945945946,0.5945945945945946,0.004301269702702702,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.527027027027027,0.02872567461633682,0.47511541843414307,0.02872567461633682,0.22683699429035187,0.02872567461633682,
2,raw_state_score,1.0,0.5479413813513514,-0.006485761310810911,120B_r0,0.5260734958108109,0.5904151437837838,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.5195877345,0.02872567461633682,0.47511541843414307,0.02872567461633682,0.22683699429035187,0.02872567461633682,
2,raw_state_score,2.0,0.5418287086486486,0.0005419908918917749,120B_r0,0.5116064510810812,0.586235692972973,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.5121484419729729,0.02872567461633682,0.47511541843414307,0.02872567461633682,0.22683699429035187,0.02872567461633682,
2,raw_state_score,5.0,0.5234906905405405,0.018145816351351318,20B_x3_pred_best,0.4716847480405405,0.5736973405405406,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.4898305643918918,0.02872567461633682,0.47511541843414307,0.02872567461633682,0.22683699429035187,0.02872567461633682,
2,raw_state_score,10.0,0.492927327027027,0.009399276216216113,20B_r0,0.44323482554054056,0.5528000864864865,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.45263410175675667,0.02872567461633682,0.47511541843414307,0.02872567461633682,0.22683699429035187,0.02872567461633682,
2,raw_state_score,20.0,0.43199610054054055,-0.012250913783783846,20B_r0,0.4134966781081081,0.5110055783783785,0.5945945945945946,0.00417945081081081,0.527027027027027,0.006289063135135135,1.5405405405405406,,27,,40,7,7,0.40124576432432424,0.02872567461633682,0.47511541843414307,0.02872567461633682,0.02872567461633682,0.02872567461633682,
2,state_score,0.0,0.5540540540540541,-0.013513513513513598,120B_r0,0.5405405405405406,0.5945945945945946,0.5945945945945946,0.004301269702702702,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.527027027027027,0.3214464387214441,0.5390549115929564,0.3214464387214441,0.4143368491643972,0.3214464387214441,
2,state_score,1.0,0.5479413813513514,-0.006485761310810911,120B_r0,0.5260734958108109,0.5904151437837838,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.5195877345,0.3214464387214441,0.5390549115929564,0.3214464387214441,0.4143368491643972,0.3214464387214441,
2,state_score,2.0,0.5418287086486486,0.0005419908918917749,120B_r0,0.5116064510810812,0.586235692972973,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.5121484419729729,0.3214464387214441,0.5390549115929564,0.3214464387214441,0.4143368491643972,0.3214464387214441,
2,state_score,5.0,0.5234906905405405,0.018145816351351318,20B_x3_pred_best,0.4716847480405405,0.5736973405405406,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.4898305643918918,0.3214464387214441,0.5390549115929564,0.3214464387214441,0.4143368491643972,0.3214464387214441,
2,state_score,10.0,0.492927327027027,0.009399276216216113,20B_r0,0.44323482554054056,0.5528000864864865,0.5945945945945946,0.00417945081081081,0.527027027027027,0.007439292527027028,1.7432432432432432,,27,15,25,7,7,0.45263410175675667,0.3214464387214441,0.5390549115929564,0.3214464387214441,0.4143368491643972,0.3214464387214441,
2,state_score,20.0,0.43199610054054055,-0.012250913783783846,20B_r0,0.4134966781081081,0.5110055783783785,0.5945945945945946,0.00417945081081081,0.527027027027027,0.006289063135135135,1.5405405405405406,,27,,40,7,7,0.40124576432432424,0.3214464387214441,0.5390549115929564,0.3214464387214441,0.3214464387214441,0.3214464387214441,
2,state_score_n,0.0,0.5540540540540541,-0.027027027027027084,120B_r0,0.5405405405405406,0.5945945945945946,0.5945945945945946,0.004301269702702702,0.5135135135135135,0.0066191434054054055,1.8783783783783783,3,28,16,27,,3,0.5135135135135135,0.3124191536036982,0.5450487548588359,0.3124191536036982,0.4080016928935849,0.3124191536036982,
2,state_score_n,1.0,0.5480339614324324,-0.01917912570270275,120B_r0,0.5260734958108109,0.5904151437837838,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.0066191434054054055,1.8783783783783783,3,28,16,27,,3,0.5068943701081081,0.3124191536036982,0.5450487548588359,0.3124191536036982,0.4080016928935849,0.3124191536036982,
2,state_score_n,2.0,0.5420138688108108,-0.011331224378378524,120B_r0,0.5116064510810812,0.586235692972973,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.0066191434054054055,1.8783783783783783,3,28,16,27,,3,0.5002752267027026,0.3124191536036982,0.5450487548588359,0.3124191536036982,0.4080016928935849,0.3124191536036982,
2,state_score_n,5.0,0.523953590945946,0.008733048445945968,20B_x3_pred_best,0.4716847480405405,0.5736973405405406,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.0066191434054054055,1.8783783783783783,3,28,16,27,,3,0.48041779648648647,0.3124191536036982,0.5450487548588359,0.3124191536036982,0.4080016928935849,0.3124191536036982,
2,state_score_n,10.0,0.49385312783783786,0.004087253918918898,20B_r0,0.44323482554054056,0.5528000864864865,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.0066191434054054055,1.8783783783783783,3,28,16,27,,3,0.44732207945945945,0.3124191536036982,0.5450487548588359,0.3124191536036982,0.4080016928935849,0.3124191536036982,
2,state_score_n,20.0,0.4338477021621622,-0.013718038918918873,20B_r0,0.4134966781081081,0.5110055783783785,0.5945945945945946,0.00417945081081081,0.5,0.00501106804054054,1.6216216216216217,,28,,46,,0,0.3997786391891892,0.3124191536036982,0.5450487548588359,0.3124191536036982,0.3124191536036982,0.3124191536036982,
2,state_full,0.0,0.5540540540540541,-0.027027027027027084,120B_r0,0.5405405405405406,0.5945945945945946,0.5945945945945946,0.004301269702702702,0.5135135135135135,0.007297718837837838,1.8918918918918919,,19,15,36,4,4,0.5135135135135135,0.2392308583103928,0.6874777061186028,0.2392308583103928,0.3507174281281211,0.2392308583103928,
2,state_full,1.0,0.5470873766216217,-0.019857701135135186,120B_r0,0.5260734958108109,0.5904151437837838,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.007297718837837838,1.8918918918918919,,19,15,36,4,4,0.5062157946756757,0.2392308583103928,0.6874777061186028,0.2392308583103928,0.3507174281281211,0.2392308583103928,
2,state_full,2.0,0.5401206991891891,-0.012688375243243344,120B_r0,0.5116064510810812,0.586235692972973,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.007297718837837838,1.8918918918918919,,19,15,36,4,4,0.4989180758378378,0.2392308583103928,0.6874777061186028,0.2392308583103928,0.3507174281281211,0.2392308583103928,
2,state_full,5.0,0.519220666891892,0.005340171283783779,20B_x3_pred_best,0.4716847480405405,0.5736973405405406,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.007297718837837838,1.8918918918918919,,19,15,36,4,4,0.4770249193243243,0.2392308583103928,0.6874777061186028,0.2392308583103928,0.3507174281281211,0.2392308583103928,
2,state_full,10.0,0.4843872797297297,-0.0026985004054054795,20B_r0,0.44323482554054056,0.5528000864864865,0.5945945945945946,0.00417945081081081,0.5135135135135135,0.007297718837837838,1.8918918918918919,,19,15,36,4,4,0.4405363251351351,0.2392308583103928,0.6874777061186028,0.2392308583103928,0.3507174281281211,0.2392308583103928,
2,state_full,20.0,0.42531025702702707,-0.03037286756756752,20B_r0,0.4134966781081081,0.5110055783783785,0.5945945945945946,0.00417945081081081,0.47297297297297297,0.004492458121621621,1.0,,70,,,4,4,0.38312381054054057,0.2392308583103928,0.2392308583103928,0.2392308583103928,0.2392308583103928,0.2392308583103928,
3,raw_state_score,0.0,0.5540540540540541,0.0,20B_x3_pred_best,0.581081081081081,0.5945945945945946,0.5945945945945946,0.004105811513513513,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.581081081081081,0.02803433151745796,0.8091426640748978,0.02803433151745796,0.20402050018310547,0.20402050018310547,
3,raw_state_score,1.0,0.5451618532162162,-0.001458894932432453,20B_x3_pred_best,0.5720806611621622,0.590860711,0.5945945945945946,0.0037338835945945944,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.5706217662297297,0.02803433151745796,0.8091426640748978,0.02803433151745796,0.20402050018310547,0.20402050018310547,
3,raw_state_score,2.0,0.5362696523783784,-0.002917789864864906,20B_x3_pred_best,0.5630802412432432,0.5871268274054054,0.5945945945945946,0.0037338835945945944,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.5601624513783783,0.02803433151745796,0.8091426640748978,0.02803433151745796,0.20402050018310547,0.20402050018310547,
3,raw_state_score,5.0,0.5095930498648649,-0.007294474662162154,20B_x3_pred_best,0.5360789814864865,0.5759251766216217,0.5945945945945946,0.0037338835945945944,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.5287845068243243,0.02803433151745796,0.8091426640748978,0.02803433151745796,0.20402050018310547,0.20402050018310547,
3,raw_state_score,10.0,0.4651320456756757,-0.014588949324324363,20B_x3_pred_best,0.49107688189189186,0.5572557586486486,0.5945945945945946,0.0037338835945945944,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.4764879325675675,0.02803433151745796,0.8091426640748978,0.02803433151745796,0.20402050018310547,0.20402050018310547,
3,raw_state_score,20.0,0.3862144151351351,0.0,20B_r0,0.45259252,0.5199169227027027,0.5945945945945946,0.0037338835945945944,0.5135135135135135,0.0030460496756756755,1.0,,74,,,,0,0.45259252,0.02803433151745796,0.02803433151745796,0.02803433151745796,0.02803433151745796,0.02803433151745796,
3,state_score,0.0,0.5540540540540541,0.0,20B_x3_pred_best,0.581081081081081,0.5945945945945946,0.5945945945945946,0.004105811513513513,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.581081081081081,0.2505128354885218,0.6496333482326639,0.2505128354885218,0.32963140618184783,0.32963140618184783,
3,state_score,1.0,0.5451618532162162,-0.001458894932432453,20B_x3_pred_best,0.5720806611621622,0.590860711,0.5945945945945946,0.0037338835945945944,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.5706217662297297,0.2505128354885218,0.6496333482326639,0.2505128354885218,0.32963140618184783,0.32963140618184783,
3,state_score,2.0,0.5362696523783784,-0.002917789864864906,20B_x3_pred_best,0.5630802412432432,0.5871268274054054,0.5945945945945946,0.0037338835945945944,0.581081081081081,0.010459314851351351,2.108108108108108,13,10,5,46,,13,0.5601624513783783,0.2505128354885218,0.6496333482326639,0.2505128354885218,0.32963140618184783,0.32963140618184783,
